api_football_player_id,player_name,player_full_name,current_team,league,transfermarkt_player_id,transfermarkt_name,transfermarkt_club,market_value_eur,market_value_m_eur,valuation_date,transfermarkt_url,match_confidence,match_score,match_margin,match_method,source
15884,J. Lindstrøm,Jesper Grænge Lindstrøm,VfL Wolfsburg,Bundesliga,513245,Jesper Lindstrøm,VfL Wolfsburg,4000000,4.0,2026-05-27,https://www.transfermarkt.co.uk/jesper-lindstrom/profil/spieler/513245,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
1930,J. Mæhle,Joakim Mæhle Pedersen,VfL Wolfsburg,Bundesliga,369674,Joakim Maehle,VfL Wolfsburg,7000000,7.0,2026-05-27,https://www.transfermarkt.co.uk/joakim-maehle/profil/spieler/369674,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
290545,J. Seelt,Jenson Seelt,VfL Wolfsburg,Bundesliga,617755,Jenson Seelt,Sunderland AFC,5000000,5.0,2026-05-27,https://www.transfermarkt.co.uk/jenson-seelt/profil/spieler/617755,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
1302,J. Wind,Jonas Older Wind,VfL Wolfsburg,Bundesliga,391004,Jonas Wind,VfL Wolfsburg,4000000,4.0,2026-05-27,https://www.transfermarkt.co.uk/jonas-wind/profil/spieler/391004,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
177618,K. Fischer,Kilian Fischer,VfL Wolfsburg,Bundesliga,435796,Kilian Fischer,VfL Wolfsburg,4000000,4.0,2026-05-27,https://www.transfermarkt.co.uk/kilian-fischer/profil/spieler/435796,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
15573,K. Grabara,Kamil Mieczysław Grabara,VfL Wolfsburg,Bundesliga,346551,Kamil Grabara,VfL Wolfsburg,12000000,12.0,2026-05-27,https://www.transfermarkt.co.uk/kamil-grabara/profil/spieler/346551,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
162409,K. Koulierakis,Konstantinos Koulierakis,VfL Wolfsburg,Bundesliga,669380,Konstantinos Koulierakis,VfL Wolfsburg,25000000,25.0,2026-05-27,https://www.transfermarkt.co.uk/konstantinos-koulierakis/profil/spieler/669380,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
422572,K. Shiogai,Kento Shiogai,VfL Wolfsburg,Bundesliga,1144627,Kento Shiogai,NEC Nijmegen,8000000,8.0,2026-05-27,https://www.transfermarkt.co.uk/kento-shiogai/profil/spieler/1144627,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
1321,L. Majer,Lovro Majer,VfL Wolfsburg,Bundesliga,387106,Lovro Majer,VfL Wolfsburg,8000000,8.0,2026-05-27,https://www.transfermarkt.co.uk/lovro-majer/profil/spieler/387106,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
25408,M. Arnold,Maximilian Arnold,VfL Wolfsburg,Bundesliga,117674,Maximilian Arnold,VfL Wolfsburg,3000000,3.0,2026-05-27,https://www.transfermarkt.co.uk/maximilian-arnold/profil/spieler/117674,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
231032,M. Jenz,Moritz Jenz,VfL Wolfsburg,Bundesliga,460245,Moritz Jenz,VfL Wolfsburg,5000000,5.0,2026-05-27,https://www.transfermarkt.co.uk/moritz-jenz/profil/spieler/460245,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
30484,M. Svanberg,Mattias Olof Svanberg,VfL Wolfsburg,Bundesliga,342405,Mattias Svanberg,VfL Wolfsburg,8000000,8.0,2026-05-27,https://www.transfermarkt.co.uk/mattias-svanberg/profil/spieler/342405,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
126642,P. Wimmer,Patrick Wimmer,VfL Wolfsburg,Bundesliga,533295,Patrick Wimmer,VfL Wolfsburg,12000000,12.0,2026-05-27,https://www.transfermarkt.co.uk/patrick-wimmer/profil/spieler/533295,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
334914,S. Kumbedi,Saël Kumbedi Nseke,VfL Wolfsburg,Bundesliga,951579,Saël Kumbedi,Olympique Lyon,12000000,12.0,2026-05-27,https://www.transfermarkt.co.uk/sael-kumbedi/profil/spieler/951579,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
10169,Vinicius Souza,Vinicius de Souza Costa,VfL Wolfsburg,Bundesliga,663581,Vini Souza,VfL Wolfsburg,7000000,7.0,2026-05-27,https://www.transfermarkt.co.uk/vini-souza/profil/spieler/663581,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
25400,Y. Gerhardt,Yannick Gerhardt,VfL Wolfsburg,Bundesliga,119277,Yannick Gerhardt,VfL Wolfsburg,1800000,1.8,2026-05-27,https://www.transfermarkt.co.uk/yannick-gerhardt/profil/spieler/119277,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
25011,A. Pieper,Amos Pieper,Werder Bremen,Bundesliga,334221,Amos Pieper,SV Werder Bremen,4000000,4.0,2026-05-27,https://www.transfermarkt.co.uk/amos-pieper/profil/spieler/334221,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
440147,Abdoul Karim Coulibaly,Abdoul Karim Coulibaly,Werder Bremen,Bundesliga,1084638,Karim Coulibaly,SV Werder Bremen,28000000,28.0,2026-05-27,https://www.transfermarkt.co.uk/karim-coulibaly/profil/spieler/1084638,medium,0.8501,0.2326,name_club_age,transfermarkt_dataset
48642,Cameron Puertas,Cameron Mitchel Puertas Castro,Werder Bremen,Bundesliga,449592,Cameron Puertas,SV Werder Bremen,7000000,7.0,2026-05-27,https://www.transfermarkt.co.uk/cameron-puertas/profil/spieler/449592,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
26319,F. Agu,Felix Agu,Werder Bremen,Bundesliga,393512,Felix Agu,SV Werder Bremen,4500000,4.5,2026-05-27,https://www.transfermarkt.co.uk/felix-agu/profil/spieler/393512,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
265372,I. Schmidt,Isaac Osa's Schmidt,Werder Bremen,Bundesliga,449597,Isaac Schmidt,SV Werder Bremen,2200000,2.2,2026-05-27,https://www.transfermarkt.co.uk/isaac-schmidt/profil/spieler/449597,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
289460,J. Malatini,Julián Malatini,Werder Bremen,Bundesliga,830108,Julián Malatini,SV Werder Bremen,2000000,2.0,2026-05-27,https://www.transfermarkt.co.uk/julian-malatini/profil/spieler/830108,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
371911,J. Milošević,Jovan Milošević,Werder Bremen,Bundesliga,943795,Jovan Milosevic,SV Werder Bremen,7000000,7.0,2026-05-27,https://www.transfermarkt.co.uk/jovan-milosevic/profil/spieler/943795,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
177807,J. Njinmah,Justin Gideon Njinmah,Werder Bremen,Bundesliga,596153,Justin Njinmah,SV Werder Bremen,5000000,5.0,2026-05-27,https://www.transfermarkt.co.uk/justin-njinmah/profil/spieler/596153,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
15592,J. Stage,Jens Dalsgaard Stage,Werder Bremen,Bundesliga,289835,Jens Stage,SV Werder Bremen,14000000,14.0,2026-05-27,https://www.transfermarkt.co.uk/jens-stage/profil/spieler/289835,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
334334,K. Topp,Keke Maximilian Topp,Werder Bremen,Bundesliga,701757,Keke Topp,SV Werder Bremen,3000000,3.0,2026-05-27,https://www.transfermarkt.co.uk/keke-topp/profil/spieler/701757,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
716,L. Bittencourt,Leonardo Jesus Loureiro Bittencourt,Werder Bremen,Bundesliga,93844,Leonardo Bittencourt,SV Werder Bremen,900000,0.9,2026-05-27,https://www.transfermarkt.co.uk/leonardo-bittencourt/profil/spieler/93844,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
329578,M. Backhaus,Mio Backhaus,Werder Bremen,Bundesliga,620295,Mio Backhaus,SV Werder Bremen,15000000,15.0,2026-05-27,https://www.transfermarkt.co.uk/mio-backhaus/profil/spieler/620295,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
25314,M. Friedl,Marco Friedl,Werder Bremen,Bundesliga,156990,Marco Friedl,SV Werder Bremen,10000000,10.0,2026-05-27,https://www.transfermarkt.co.uk/marco-friedl/profil/spieler/156990,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
7073,M. Grüll,Marco Grüll,Werder Bremen,Bundesliga,391766,Marco Grüll,SV Werder Bremen,4000000,4.0,2026-05-27,https://www.transfermarkt.co.uk/marco-grull/profil/spieler/391766,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
2916,N. Stark,Niklas Stark,Werder Bremen,Bundesliga,162434,Niklas Stark,SV Werder Bremen,2500000,2.5,2026-05-27,https://www.transfermarkt.co.uk/niklas-stark/profil/spieler/162434,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
8673,O. Deman,Olivier Deman,Werder Bremen,Bundesliga,621802,Olivier Deman,SV Werder Bremen,3500000,3.5,2026-05-27,https://www.transfermarkt.co.uk/olivier-deman/profil/spieler/621802,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
448468,P. Čović,Patrice Čović,Werder Bremen,Bundesliga,1114155,Patrice Covic,SV Werder Bremen,4000000,4.0,2026-05-27,https://www.transfermarkt.co.uk/patrice-covic/profil/spieler/1114155,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
7562,R. Schmid,Romano Christian Schmid,Werder Bremen,Bundesliga,346853,Romano Schmid,SV Werder Bremen,15000000,15.0,2026-05-27,https://www.transfermarkt.co.uk/romano-schmid/profil/spieler/346853,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
38798,S. Lynen,Senne Maaike Lynen,Werder Bremen,Bundesliga,338668,Senne Lynen,SV Werder Bremen,8000000,8.0,2026-05-27,https://www.transfermarkt.co.uk/senne-lynen/profil/spieler/338668,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
346866,S. Mbangula,Samuel-Germain Kinduelu Mbangula Tshifunda,Werder Bremen,Bundesliga,654991,Samuel Mbangula,SV Werder Bremen,8000000,8.0,2026-05-27,https://www.transfermarkt.co.uk/samuel-mbangula/profil/spieler/654991,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
39071,V. Boniface,Victor Okoh Boniface,Werder Bremen,Bundesliga,656681,Victor Boniface,SV Werder Bremen,5000000,5.0,2026-05-27,https://www.transfermarkt.co.uk/victor-boniface/profil/spieler/656681,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
32887,Y. Sugawara,Yukinari Sugawara,Werder Bremen,Bundesliga,405385,Yukinari Sugawara,SV Werder Bremen,5500000,5.5,2026-05-27,https://www.transfermarkt.co.uk/yukinari-sugawara/profil/spieler/405385,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
183751,A. Rebbach,Abderrahmane Rebbach,Alaves,La Liga,718034,Abde Rebbach,Deportivo Alavés,2500000,2.5,2026-06-05,https://www.transfermarkt.co.uk/abde-rebbach/profil/spieler/718034,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
331369,Angel Pérez,Angel Pérez Hidalgo,Alaves,La Liga,1124136,Ángel Pérez,Deportivo Alavés,3000000,3.0,2026-06-05,https://www.transfermarkt.co.uk/angel-perez/profil/spieler/1124136,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
162686,Antonio Blanco,Antonio Blanco Conde,Alaves,La Liga,495621,Antonio Blanco,Deportivo Alavés,10000000,10.0,2026-06-05,https://www.transfermarkt.co.uk/antonio-blanco/profil/spieler/495621,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
6085,C. Benavídez,Carlos Nahuel Benavídez Protesoni,Alaves,La Liga,431190,Carlos Protesoni,Deportivo Alavés,1000000,1.0,2026-06-05,https://www.transfermarkt.co.uk/carlos-protesoni/profil/spieler/431190,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
266658,Calebe,Calebe Gonçalves Ferreira da Silva,Alaves,La Liga,798114,Calebe,Deportivo Alavés,1800000,1.8,2026-06-05,https://www.transfermarkt.co.uk/calebe/profil/spieler/798114,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
143,Carles Aleñá,Carles Aleña Castillo,Alaves,La Liga,284854,Carles Aleñá,Deportivo Alavés,3000000,3.0,2026-06-05,https://www.transfermarkt.co.uk/carles-alena/profil/spieler/284854,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
187214,Carlos Vicente,Carlos Vicente Robles,Alaves,La Liga,540536,Carlos Vicente,Deportivo Alavés,4000000,4.0,2024-06-07,https://www.transfermarkt.co.uk/carlos-vicente/profil/spieler/540536,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
1461,Denis Suárez,Denis Suárez Fernández,Alaves,La Liga,165007,Denis Suárez,Villarreal CF,1000000,1.0,2026-06-05,https://www.transfermarkt.co.uk/denis-suarez/profil/spieler/165007,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
6638,F. Garcés,Facundo Tomás Garcés,Alaves,La Liga,533354,Facundo Garcés,Deportivo Alavés,1000000,1.0,2026-02-11,https://www.transfermarkt.co.uk/facundo-garces/profil/spieler/533354,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47309,Guevara,Ander Guevara Lajo,Alaves,La Liga,465967,Ander Guevara,Deportivo Alavés,2500000,2.5,2026-06-05,https://www.transfermarkt.co.uk/ander-guevara/profil/spieler/465967,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
182784,I. Diabate,Ibrahim Yalatif Diabate,Alaves,La Liga,620696,Ibrahim Diabate,Göteborgs Atlet- och Idrottssällskap,1500000,1.5,2026-06-05,https://www.transfermarkt.co.uk/ibrahim-diabate/profil/spieler/620696,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
104821,Jon Guridi,Jon Guridi Aldalur,Alaves,La Liga,289257,Jon Guridi,Deportivo Alavés,1800000,1.8,2026-06-05,https://www.transfermarkt.co.uk/jon-guridi/profil/spieler/289257,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
182546,Jon Pacheco,Jon Pacheco Dozagarat,Alaves,La Liga,580560,Jon Pacheco,Deportivo Alavés,5000000,5.0,2026-06-05,https://www.transfermarkt.co.uk/jon-pacheco/profil/spieler/580560,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
18740,Jonny,Jonathan Castro Otto,Alaves,La Liga,175446,Jonny Otto,Deportivo Alavés,2200000,2.2,2026-06-05,https://www.transfermarkt.co.uk/jonny-otto/profil/spieler/175446,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
608,L. Boyé,Lucas Ariel Boyé,Alaves,La Liga,334222,Lucas Boyé,Deportivo Alavés,5000000,5.0,2026-06-05,https://www.transfermarkt.co.uk/lucas-boye/profil/spieler/334222,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
6233,N. Tenaglia,Facundo Nahuel Tenaglia,Alaves,La Liga,533568,Nahuel Tenaglia,Deportivo Alavés,3000000,3.0,2026-06-05,https://www.transfermarkt.co.uk/nahuel-tenaglia/profil/spieler/533568,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
139001,Pablo Ibáñez,Pablo Ibáñez Lumbreras,Alaves,La Liga,785353,Pablo Ibáñez,Deportivo Alavés,4000000,4.0,2026-06-05,https://www.transfermarkt.co.uk/pablo-ibanez/profil/spieler/785353,high,0.9591,0.3439,name_club_age,transfermarkt_dataset
47353,Sivera,Antonio Sivera Salvá,Alaves,La Liga,298197,Antonio Sivera,Deportivo Alavés,6000000,6.0,2026-06-05,https://www.transfermarkt.co.uk/antonio-sivera/profil/spieler/298197,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47181,Toni Martínez,Antonio Martínez López,Alaves,La Liga,302371,Toni Martínez,Deportivo Alavés,7500000,7.5,2026-06-05,https://www.transfermarkt.co.uk/toni-martinez/profil/spieler/302371,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
128951,Víctor Parada,Víctor Parada González,Alaves,La Liga,591957,Victor Parada,Deportivo Alavés,4000000,4.0,2026-06-05,https://www.transfermarkt.co.uk/victor-parada/profil/spieler/591957,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
361384,Yusi,Youssef Enríquez Lekhedim,Alaves,La Liga,741289,Youssef Enríquez,Deportivo Alavés,4000000,4.0,2026-06-05,https://www.transfermarkt.co.uk/youssef-enriquez/profil/spieler/741289,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
336998,A. Boiro,Adama Boiro Boiro,Athletic Club,La Liga,710671,Adama Boiro,Athletic Bilbao,2500000,2.5,2026-06-05,https://www.transfermarkt.co.uk/adama-boiro/profil/spieler/710671,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
183849,Aitor Paredes,Aitor Paredes Casamichana,Athletic Club,La Liga,591916,Aitor Paredes,Athletic Bilbao,7500000,7.5,2026-06-05,https://www.transfermarkt.co.uk/aitor-paredes/profil/spieler/591916,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
332309,Alejandro Rego,Alejandro Rego Mora,Athletic Club,La Liga,834491,Alejandro Rego,Athletic Bilbao,5000000,5.0,2026-06-05,https://www.transfermarkt.co.uk/alejandro-rego/profil/spieler/834491,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
622,Aymeric Laporte,Aymeric Jean Louis Gérard Alph Laporte,Athletic Club,La Liga,176553,Aymeric Laporte,Athletic Bilbao,8000000,8.0,2026-06-05,https://www.transfermarkt.co.uk/aymeric-laporte/profil/spieler/176553,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47278,Dani Vivian,Daniel Vivian Moreno,Athletic Club,La Liga,524000,Dani Vivian,Athletic Bilbao,20000000,20.0,2026-06-05,https://www.transfermarkt.co.uk/dani-vivian/profil/spieler/524000,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47291,Gorka Guruzeta,Gorka Guruzeta Rodríguez,Athletic Club,La Liga,340205,Gorka Guruzeta,Athletic Bilbao,5000000,5.0,2026-06-05,https://www.transfermarkt.co.uk/gorka-guruzeta/profil/spieler/340205,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47299,Gorosabel,Andoni Gorosabel Espinosa,Athletic Club,La Liga,289255,Andoni Gorosabel,Athletic Bilbao,3000000,3.0,2026-06-05,https://www.transfermarkt.co.uk/andoni-gorosabel/profil/spieler/289255,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47294,I. Williams,Iñaki Arthuer Dannis Williams,Athletic Club,La Liga,255508,Iñaki Williams,Athletic Bilbao,8000000,8.0,2026-06-05,https://www.transfermarkt.co.uk/inaki-williams/profil/spieler/255508,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
182181,Jesús Areso,Jesús Areso Blanco,Athletic Club,La Liga,488626,Jesús Areso,Athletic Bilbao,5000000,5.0,2026-06-05,https://www.transfermarkt.co.uk/jesus-areso/profil/spieler/488626,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47276,Lekue,Íñigo Lekue Martínez,Athletic Club,La Liga,255501,Iñigo Lekue,Athletic Bilbao,1000000,1.0,2026-06-05,https://www.transfermarkt.co.uk/inigo-lekue/profil/spieler/255501,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
383780,Mikel Jauregizar,Mikel Jauregizar Alboniga,Athletic Club,La Liga,938729,Mikel Jauregizar,Athletic Bilbao,30000000,30.0,2026-06-05,https://www.transfermarkt.co.uk/mikel-jauregizar/profil/spieler/938729,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
47418,Mikel Vesga,Mikel Vesga Arruti,Athletic Club,La Liga,300168,Mikel Vesga,Athletic Bilbao,1200000,1.2,2026-06-05,https://www.transfermarkt.co.uk/mikel-vesga/profil/spieler/300168,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
286593,Nico Serrano,Nicolás Serrano Galdeano,Athletic Club,La Liga,668183,Nico Serrano,Athletic Bilbao,1500000,1.5,2026-06-05,https://www.transfermarkt.co.uk/nico-serrano/profil/spieler/668183,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
183799,Nico Williams,Nicholas Williams Arthuer,Athletic Club,La Liga,709187,Nico Williams,Athletic Bilbao,40000000,40.0,2026-06-05,https://www.transfermarkt.co.uk/nico-williams/profil/spieler/709187,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
128398,Oihan Sancet,Oihan Sancet Tirapu,Athletic Club,La Liga,571020,Oihan Sancet,Athletic Bilbao,25000000,25.0,2026-06-05,https://www.transfermarkt.co.uk/oihan-sancet/profil/spieler/571020,high,1.0,1.0,provider_id_crosswalk,transfermarkt_dataset
