player_id,name,primary_position,primary_starts,secondary_position,secondary_starts,total_starts,position_confidence,unknown_starts,position_history,position_source,broad_position
509,A. Davies,FB,0,,0,0,63.0,0,,statistical_fallback,Defender
47299,Gorosabel,FB,0,,0,0,63.0,0,,statistical_fallback,Defender
182636,Javi López,FB,0,,0,0,63.0,0,,statistical_fallback,Defender
855,João Cancelo,FB,0,,0,0,63.0,0,,statistical_fallback,Defender
20525,M. Udol,FB,0,,0,0,63.0,0,,statistical_fallback,Defender
1702,Pedraza,FB,0,,0,0,63.0,0,,statistical_fallback,Defender
161928,Alejandro Balde,FB,0,,0,0,62.9,0,,statistical_fallback,Defender
27157,M. Saliakas,FB,0,,0,0,62.9,0,,statistical_fallback,Defender
182661,Álvaro Núñez,FB,0,,0,0,62.9,0,,statistical_fallback,Defender
156490,N. Nkounkou,FB,0,,0,0,62.8,0,,statistical_fallback,Defender
283,T. Alexander-Arnold,FB,0,,0,0,62.8,0,,statistical_fallback,Defender
1482,Thierry Correia,FB,0,,0,0,62.8,0,,statistical_fallback,Defender
1231,V. Coufal,FB,0,,0,0,62.8,0,,statistical_fallback,Defender
490779,Valde,FB,0,,0,0,62.8,0,,statistical_fallback,Defender
23637,Y. Zouaoui,FB,0,,0,0,62.8,0,,statistical_fallback,Defender
47251,D. Foulquier,FB,0,,0,0,62.7,0,,statistical_fallback,Defender
200,G. Zappa,FB,0,,0,0,62.7,0,,statistical_fallback,Defender
336685,Javier Boñar,FB,0,,0,0,62.7,0,,statistical_fallback,Defender
24848,C. Trimmel,FB,0,,0,0,62.6,0,,statistical_fallback,Defender
182181,Jesús Areso,FB,0,,0,0,62.6,0,,statistical_fallback,Defender
162175,Jesús Vázquez,FB,0,,0,0,62.6,0,,statistical_fallback,Defender
918,José Gayà,FB,0,,0,0,62.6,0,,statistical_fallback,Defender
178403,C. Brackelmann,FB,0,,0,0,62.5,0,,statistical_fallback,Defender
47985,E. Holm,FB,0,,0,0,62.4,0,,statistical_fallback,Defender
129119,I. Van der Brempt,FB,0,,0,0,62.4,0,,statistical_fallback,Defender
3007,P. Frankowski,FB,0,,0,0,62.4,0,,statistical_fallback,Defender
19738,C. Ndaba,FB,0,,0,0,62.3,0,,statistical_fallback,Defender
215827,F. Oppegård,FB,0,,0,0,62.3,0,,statistical_fallback,Defender
340080,V. Burlet,FB,0,,0,0,62.3,0,,statistical_fallback,Defender
22222,Z. Çelik,FB,0,,0,0,62.3,0,,statistical_fallback,Defender
64309,Manu Sánchez,FB,0,,0,0,62.2,0,,statistical_fallback,Defender
374359,D. Bartesaghi,FB,0,,0,0,62.1,0,,statistical_fallback,Defender
119742,Juan Iglesias,FB,0,,0,0,62.1,0,,statistical_fallback,Defender
22247,K. Lala,FB,0,,0,0,62.1,0,,statistical_fallback,Defender
126980,T. Barbieri,FB,0,,0,0,62.1,0,,statistical_fallback,Defender
1118,J. Toljan,FB,0,,0,0,62.0,0,,statistical_fallback,Defender
263482,Nuno Mendes,FB,0,,0,0,62.0,0,,statistical_fallback,Defender
1298,R. Skov,FB,0,,0,0,62.0,0,,statistical_fallback,Defender
199824,Rubén Sánchez,FB,0,,0,0,61.9,0,,statistical_fallback,Defender
47303,Aihen Muñoz,FB,0,,0,0,61.8,0,,statistical_fallback,Defender
448977,E. Kouadio,FB,0,,0,0,61.7,0,,statistical_fallback,Defender
7578,G. Mensah,FB,0,,0,0,61.7,0,,statistical_fallback,Defender
18794,Kiko Femenía,FB,0,,0,0,61.7,0,,statistical_fallback,Defender
389322,N. Sangui,FB,0,,0,0,61.7,0,,statistical_fallback,Defender
272460,Q. Merlin,FB,0,,0,0,61.7,0,,statistical_fallback,Defender
379329,Tiago Santos,FB,0,,0,0,61.7,0,,statistical_fallback,Defender
153408,D. Oyegoke,FB,0,,0,0,61.6,0,,statistical_fallback,Defender
70476,M. Diarra,FB,0,,0,0,61.6,0,,statistical_fallback,Defender
125171,J. Stanišić,FB,0,,0,0,61.5,0,,statistical_fallback,Defender
8673,O. Deman,FB,0,,0,0,61.5,0,,statistical_fallback,Defender
25917,R. Baku,FB,0,,0,0,61.5,0,,statistical_fallback,Defender
41799,Guilherme Ramos,FB,0,,0,0,61.4,0,,statistical_fallback,Defender
136087,F. Parisi,FB,0,,0,0,61.2,0,,statistical_fallback,Defender
283753,N. Veratschnig,FB,0,,0,0,61.2,0,,statistical_fallback,Defender
131548,Lucas Ahijado,FB,0,,0,0,61.1,0,,statistical_fallback,Defender
355167,Max Finkgräfe,FB,0,,0,0,61.1,0,,statistical_fallback,Defender
181734,Pep Chavarría,FB,0,,0,0,61.1,0,,statistical_fallback,Defender
288,Alberto Moreno,FB,0,,0,0,61.0,0,,statistical_fallback,Defender
30866,M. Lazzari,FB,0,,0,0,61.0,0,,statistical_fallback,Defender
21570,N. Cozza,FB,0,,0,0,60.9,0,,statistical_fallback,Defender
20521,T. Delaine,FB,0,,0,0,60.9,0,,statistical_fallback,Defender
736,Fran García,FB,0,,0,0,60.8,0,,statistical_fallback,Defender
471478,Davinchi,FB,0,,0,0,60.7,0,,statistical_fallback,Defender
298165,F. Loyola,FB,0,,0,0,60.7,0,,statistical_fallback,Defender
1564,Junior Firpo,FB,0,,0,0,60.6,0,,statistical_fallback,Defender
383026,Riyad Idrissi,FB,0,,0,0,60.6,0,,statistical_fallback,Defender
26302,Pablo Maffeo,FB,0,,0,0,60.5,0,,statistical_fallback,Defender
8474,T. De Smet,FB,0,,0,0,60.5,0,,statistical_fallback,Defender
161702,Danilo Veiga,FB,0,,0,0,60.4,0,,statistical_fallback,Defender
22134,K. Amian,FB,0,,0,0,60.3,0,,statistical_fallback,Defender
444960,Jan Bürger,FB,0,,0,0,60.2,0,,statistical_fallback,Defender
47566,Javi Galán,FB,0,,0,0,60.2,0,,statistical_fallback,Defender
441264,K. Antonio,FB,0,,0,0,60.2,0,,statistical_fallback,Defender
291649,Vanderson,FB,0,,0,0,60.1,0,,statistical_fallback,Defender
336560,Álex Valle,FB,0,,0,0,60.1,0,,statistical_fallback,Defender
18799,A. Masina,FB,0,,0,0,60.0,0,,statistical_fallback,Defender
1812,D. da Costa,FB,0,,0,0,60.0,0,,statistical_fallback,Defender
184407,José Salinas,FB,0,,0,0,60.0,0,,statistical_fallback,Defender
437093,N. Fortini,FB,0,,0,0,60.0,0,,statistical_fallback,Defender
47273,Yuri,FB,0,,0,0,60.0,0,,statistical_fallback,Defender
491103,A. Tape,FB,0,,0,0,59.9,0,,statistical_fallback,Defender
733,Dani Carvajal,FB,0,,0,0,59.9,0,,statistical_fallback,Defender
180731,L. Assignon,FB,0,,0,0,59.9,0,,statistical_fallback,Defender
127631,V. Gendrey,FB,0,,0,0,59.9,0,,statistical_fallback,Defender
11421,G. Suazo,FB,0,,0,0,59.8,0,,statistical_fallback,Defender
313025,Hugo Rincón,FB,0,,0,0,59.8,0,,statistical_fallback,Defender
55819,T. Ollila,FB,0,,0,0,59.7,0,,statistical_fallback,Defender
321744,A. Obert,FB,0,,0,0,59.6,0,,statistical_fallback,Defender
14330,J. Juranović,FB,0,,0,0,59.6,0,,statistical_fallback,Defender
46759,A. Espino,FB,0,,0,0,59.5,0,,statistical_fallback,Defender
323951,A. Zehnter,FB,0,,0,0,59.5,0,,statistical_fallback,Defender
104832,Diego Pampín,FB,0,,0,0,59.5,0,,statistical_fallback,Defender
195923,José Ángel Carmona,FB,0,,0,0,59.5,0,,statistical_fallback,Defender
134,Juan Miranda,FB,0,,0,0,59.5,0,,statistical_fallback,Defender
1600,K. Tsimikas,FB,0,,0,0,59.5,0,,statistical_fallback,Defender
327646,L. Ullrich,FB,0,,0,0,59.5,0,,statistical_fallback,Defender
2284,Emerson,FB,0,,0,0,59.4,0,,statistical_fallback,Defender
191160,J. Makengo,FB,0,,0,0,59.4,0,,statistical_fallback,Defender
30399,D. Hancko,FB,0,,0,0,59.3,0,,statistical_fallback,Defender
193953,L. Sy,FB,0,,0,0,59.3,0,,statistical_fallback,Defender
456831,Marius Louër,FB,0,,0,0,59.3,0,,statistical_fallback,Defender
265372,I. Schmidt,FB,0,,0,0,59.2,0,,statistical_fallback,Defender
41577,Nuno Tavares,FB,0,,0,0,59.2,0,,statistical_fallback,Defender
270,S. Nsoki,FB,0,,0,0,59.2,0,,statistical_fallback,Defender
31042,G. Di Lorenzo,FB,0,,0,0,59.1,0,,statistical_fallback,Defender
70500,Sergi Cardona,FB,0,,0,0,59.0,0,,statistical_fallback,Defender
8451,Aurélio Buta,FB,0,,0,0,58.9,0,,statistical_fallback,Defender
2195,S. Boey,FB,0,,0,0,58.8,0,,statistical_fallback,Defender
161747,G. Doué,FB,0,,0,0,58.7,0,,statistical_fallback,Defender
128338,W. Coulibaly,FB,0,,0,0,58.7,0,,statistical_fallback,Defender
162452,D. Rensch,FB,0,,0,0,58.6,0,,statistical_fallback,Defender
3240,J. Gbamin,FB,0,,0,0,58.6,0,,statistical_fallback,Defender
284300,Álvaro Fernández,FB,0,,0,0,58.6,0,,statistical_fallback,Defender
341838,G. Bonfanti,FB,0,,0,0,58.5,0,,statistical_fallback,Defender
324957,T. Rothe,FB,0,,0,0,58.5,0,,statistical_fallback,Defender
30554,L. Pellegrini,FB,0,,0,0,58.4,0,,statistical_fallback,Defender
50735,M. McKenzie,FB,0,,0,0,58.4,0,,statistical_fallback,Defender
96331,K. Kouao,FB,0,,0,0,58.2,0,,statistical_fallback,Defender
2336,L. Négo,FB,0,,0,0,58.1,0,,statistical_fallback,Defender
334331,M. Hansen,FB,0,,0,0,58.1,0,,statistical_fallback,Defender
193501,B. Meité,FB,0,,0,0,57.9,0,,statistical_fallback,Defender
1257,J. Koundé,FB,0,,0,0,57.9,0,,statistical_fallback,Defender
283668,Arnau Martínez,FB,0,,0,0,57.8,0,,statistical_fallback,Defender
8486,E. Smith,FB,0,,0,0,57.8,0,,statistical_fallback,Defender
135526,J. Doig,FB,0,,0,0,57.8,0,,statistical_fallback,Defender
45826,S. Pavlović,FB,0,,0,0,57.8,0,,statistical_fallback,Defender
32893,H. Ito,FB,0,,0,0,57.7,0,,statistical_fallback,Defender
25342,M. Mittelstädt,FB,0,,0,0,57.7,0,,statistical_fallback,Defender
295223,R. Alhassane,FB,0,,0,0,57.7,0,,statistical_fallback,Defender
551210,A. Cisse,FB,0,,0,0,57.6,0,,statistical_fallback,Defender
98,B. Henrichs,FB,0,,0,0,57.6,0,,statistical_fallback,Defender
1915,B. Sarr,FB,0,,0,0,57.6,0,,statistical_fallback,Defender
1844,A. Marušić,FB,0,,0,0,57.5,0,,statistical_fallback,Defender
271542,I. Doukouré,FB,0,,0,0,57.5,0,,statistical_fallback,Defender
46657,Nacho Vidal,FB,0,,0,0,57.4,0,,statistical_fallback,Defender
1156,T. Krauß,FB,0,,0,0,57.4,0,,statistical_fallback,Defender
343609,J. Ekomié,FB,0,,0,0,57.3,0,,statistical_fallback,Defender
25290,J. Gouweleeuw,FB,0,,0,0,57.3,0,,statistical_fallback,Defender
231,J. Teze,FB,0,,0,0,57.3,0,,statistical_fallback,Defender
388547,Luca Marianucci,FB,0,,0,0,57.3,0,,statistical_fallback,Defender
506,N. Süle,FB,0,,0,0,57.3,0,,statistical_fallback,Defender
302868,D. Guindo,FB,0,,0,0,57.2,0,,statistical_fallback,Defender
162434,Alejandro Francés,FB,0,,0,0,57.1,0,,statistical_fallback,Defender
20850,C. Arcus,FB,0,,0,0,57.1,0,,statistical_fallback,Defender
31009,A. Bastoni,FB,0,,0,0,57.0,0,,statistical_fallback,Defender
435548,Mateus Lusuardi,FB,0,,0,0,57.0,0,,statistical_fallback,Defender
20,A. Witsel,FB,0,,0,0,56.9,0,,statistical_fallback,Defender
33,L. Hernández,FB,0,,0,0,56.9,0,,statistical_fallback,Defender
568225,L. Reggiani,FB,0,,0,0,56.9,0,,statistical_fallback,Defender
196187,A. Seidu,FB,0,,0,0,56.8,0,,statistical_fallback,Defender
422595,L. Zogbe,FB,0,,0,0,56.7,0,,statistical_fallback,Defender
425207,M. Courcoul,FB,0,,0,0,56.7,0,,statistical_fallback,Defender
20520,I. Balliu,FB,0,,0,0,56.6,0,,statistical_fallback,Defender
193293,R. Kluivert,FB,0,,0,0,56.5,0,,statistical_fallback,Defender
24953,Y. Bisseck,FB,0,,0,0,56.5,0,,statistical_fallback,Defender
336998,A. Boiro,FB,0,,0,0,56.4,0,,statistical_fallback,Defender
19263,L. Kelly,FB,0,,0,0,56.4,0,,statistical_fallback,Defender
315249,N. Bertola,FB,0,,0,0,56.4,0,,statistical_fallback,Defender
343316,J. Belocian,FB,0,,0,0,56.3,0,,statistical_fallback,Defender
311773,S. Mouriño,FB,0,,0,0,56.3,0,,statistical_fallback,Defender
286601,O. El Hilali,FB,0,,0,0,56.2,0,,statistical_fallback,Defender
2202,H. Traoré,FB,0,,0,0,56.1,0,,statistical_fallback,Defender
529,N. Tagliafico,FB,0,,0,0,56.1,0,,statistical_fallback,Defender
41150,E. Tapsoba,FB,0,,0,0,56.0,0,,statistical_fallback,Defender
20654,F. Centonze,FB,0,,0,0,56.0,0,,statistical_fallback,Defender
48119,O. Kossounou,FB,0,,0,0,56.0,0,,statistical_fallback,Defender
415064,Pedro Felipe,FB,0,,0,0,55.7,0,,statistical_fallback,Defender
369556,J. Bourgault,FB,0,,0,0,55.6,0,,statistical_fallback,Defender
269531,N. Collins,FB,0,,0,0,55.6,0,,statistical_fallback,Defender
162265,W. Omari,FB,0,,0,0,55.6,0,,statistical_fallback,Defender
1149,D. Upamecano,FB,0,,0,0,55.5,0,,statistical_fallback,Defender
2470,R. Saravia,FB,0,,0,0,55.5,0,,statistical_fallback,Defender
50026,C. Awaziem,FB,0,,0,0,55.4,0,,statistical_fallback,Defender
384135,Javi Rodríguez,FB,0,,0,0,55.4,0,,statistical_fallback,Defender
18740,Jonny,FB,0,,0,0,55.4,0,,statistical_fallback,Defender
656,O. Solet,FB,0,,0,0,55.4,0,,statistical_fallback,Defender
533,R. Kristensen,FB,0,,0,0,55.4,0,,statistical_fallback,Defender
507646,Branimir Mlačić,FB,0,,0,0,55.2,0,,statistical_fallback,Defender
10238,Carlos Augusto,FB,0,,0,0,55.2,0,,statistical_fallback,Defender
135883,R. Hendriks,FB,0,,0,0,55.2,0,,statistical_fallback,Defender
180927,Z. Romero,FB,0,,0,0,55.2,0,,statistical_fallback,Defender
446067,Buba Sangaré,FB,0,,0,0,55.1,0,,statistical_fallback,Defender
21636,F. Guilbert,FB,0,,0,0,55.1,0,,statistical_fallback,Defender
413065,Noahkai Kai Daniel Banks,FB,0,,0,0,55.1,0,,statistical_fallback,Defender
26243,N. Schlotterbeck,FB,0,,0,0,55.0,0,,statistical_fallback,Defender
442861,A. Andreev,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
253,A. Areola,GK,20,,0,20,100.0,0,GK:20,lineup_history,Goalkeeper
11379,A. Batalla,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
50132,A. Bayındır,GK,6,,0,6,100.0,0,GK:6,lineup_history,Goalkeeper
2096,A. Bodart,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
557573,A. Brooks,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
336707,A. Calligaris,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
437143,A. Delplace,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
63934,A. Furlanetto,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
568243,A. Gonzalez,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
18933,A. Gunn,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
265826,A. Kinský,GK,7,,0,7,100.0,0,GK:7,lineup_history,Goalkeeper
47400,A. Lunin,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
441550,A. Malovec,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
637969,A. Mazzocchi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
312,A. Meret,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
26292,A. Meyer,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
616,A. Murić,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
418940,A. Nunziante,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
399,A. Nübel,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
526,A. Onana,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
30642,A. Paleari,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
19881,A. Patterson,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
20355,A. Ramsdale,GK,11,,0,11,100.0,0,GK:11,lineup_history,Goalkeeper
30766,A. Russo,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
3737,A. Sherri,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
467927,A. Siljevic,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
449683,A. Taho,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
568273,A. Vignaud,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
374142,A. Vuković,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
355007,A. Yazıcı,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
30733,A. Šemper,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
46673,Aarón Escandell,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
18812,Adrián,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
478244,Adrián Molina,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
47448,Aitor Fernández,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
337843,Aitor Fraga,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
308346,Alberto Flores,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
315604,Alejandro Iturbe,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
515772,Alex Teixeira,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
288129,Alfie Shane McNally,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
163630,Alfonso Pastor,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
280,Alisson Becker,GK,26,,0,26,100.0,0,GK:26,lineup_history,Goalkeeper
647,Anthony Lopes,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
162473,Arnau Tenas,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
562237,Ayoube Akabou,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
156428,B. Austin,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
22241,B. Kamara,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
659070,B. Laurendon,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
21566,B. Lecomte,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
1438,B. Leno,GK,38,,0,38,100.0,0,GK:38,lineup_history,Goalkeeper
20936,B. Leroy,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
20736,B. Maubleu,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
31601,B. Radunović,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
21628,B. Samba,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
45083,B. Siegrist,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
129058,B. Verbruggen,GK,38,,0,38,100.0,0,GK:38,lineup_history,Goalkeeper
119167,B. Voll,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
1337,B. Özer,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
401493,B. Żelazowski,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
495,C. Früchtl,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
281,C. Kelleher,GK,37,,0,37,100.0,0,GK:37,lineup_history,Goalkeeper
127471,C. Klaus,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
26644,C. Mandas,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
850,C. Pinsoglio,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
530218,Carrara Paolo,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
450562,Cayetano,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
913,Cristian Rivero,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
50104,D. Alemdar,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
90829,D. Batz,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
19341,D. Bentley,GK,3,,0,3,100.0,0,GK:3,lineup_history,Goalkeeper
61142,D. Greif,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
19088,D. Henderson,GK,37,,0,37,100.0,0,GK:37,lineup_history,Goalkeeper
163064,D. Klein,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
383647,D. Kochen,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
1305,D. Livaković,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
20542,D. Léon,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
189,D. Padelli,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
24894,D. Ramaj,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
327993,D. Seimen,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
31445,D. Sommariva,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
568115,D. Spinelli,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
348029,D. Stamatakis,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
81012,D. Vásquez,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
156488,Dani Cárdenas,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
25033,Daniel Heuer Fernandes,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
126530,Daniel Peretz,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
628513,Daniele Bleve,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
19465,David Raya,GK,37,,0,37,100.0,0,GK:37,lineup_history,Goalkeeper
47247,David Soria,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
882,David de Gea,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
122956,Diego Conde,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
482071,Diego Ferrer,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
30441,E. Audero,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
19340,E. Balcombe,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
30731,E. Caprile,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
180762,E. Corvi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
363773,E. Gazdov,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
395788,E. Lysionok,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
19599,E. Martínez,GK,32,,0,32,100.0,0,GK:32,lineup_history,Goalkeeper
431413,E. Motta,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
543468,Eder Aller,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
617,Ederson,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
25597,F. Bredlow,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
25903,F. Dahmen,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
18932,F. Forster,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
337932,F. Herrick,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
56266,F. Israel,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
286616,F. Jörgensen,GK,3,,0,3,100.0,0,GK:3,lineup_history,Goalkeeper
25905,F. Müller,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
31098,F. Ravaglia,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
237268,F. Rinaldi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
30419,F. Rossi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
1798,F. Rønnow,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
18889,F. Woodman,GK,2,,0,2,100.0,0,GK:2,lineup_history,Goalkeeper
416268,Fernando Dickes,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
409750,Florian Hellstern,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
396475,Fran González,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
328008,Frank  Feller,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
585335,G. Astaldi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
135863,G. Ciocci,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
21248,G. Coudert,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
483676,G. De Marzi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
1622,G. Donnarumma,GK,34,,0,34,100.0,0,GK:34,lineup_history,Goalkeeper
20706,G. Gallon,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
25282,G. Kobel,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
20541,G. Larsonneur,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
24760,G. Mamardashvili,GK,10,,0,10,100.0,0,GK:10,lineup_history,Goalkeeper
325346,G. Restes,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
47296,G. Rulli,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
31038,G. Saro,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
30518,G. Satalino,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
377215,G. Swiderski,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
64167,G. Słonina,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
350539,G. Toniolo,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
551412,G. Venuti,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
31354,G. Vicario,GK,31,,0,31,100.0,0,GK:31,lineup_history,Goalkeeper
292519,G. Zacchi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
595808,Gabriele Casentini,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
392455,Germán García,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
616196,Giacomo Giacomone,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
528604,Gioele Venuti,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
18835,Guaita,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
380940,H. Hermann,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
22220,H. Koffi,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
42642,H. Moldovan,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
138844,H. Tyrer,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
61742,H. Valdimarsson,GK,1,,0,1,100.0,0,GK:1,lineup_history,Goalkeeper
463951,Henrique Menke,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
497661,I. Jourdren,GK,0,,0,0,100.0,0,,statistical_fallback,Goalkeeper
