api_football_player_id,name,team,league,age,transfermarkt_player_id,contract_expiration_date,verified_primary_position,verified_secondary_position,verified_position_group,verified_position_source,verified_position_confidence,verified_position_history,transfermarkt_position,current_appearances,current_goals,current_assists,current_minutes,current_weighted_goals,current_weighted_assists,current_weighted_minutes,current_starts,recent_weighted_output,recent_weighted_minutes,recent_starts,current_weighted_output,current_output_per90,current_output_percentile,current_rate_percentile,current_minutes_percentile,recent_output_percentile,recent_minutes_percentile,production_score,proven_score,availability_score
203376,J. Urbig,Bayern München,Bundesliga,22.0,607720.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,19.0,0.0,0.0,1560.0,0.0,0.0,1596.0,16.0,0.0,2250.7200000000003,22.6,0.0,0.0,43.5,43.5,27.4,38.7,16.4,29.8,19.8,54.9
37246,J. Blaswich,Bayer Leverkusen,Bundesliga,34.0,81173.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,18.0,0.0,0.0,1560.0,0.0,0.0,1659.0,17.0,0.252,2828.01,31.7,0.0,0.0,43.5,43.5,28.8,79.5,26.7,31.0,34.6,55.5
126,Iñaki Peña,Elche,La Liga,26.0,283170.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,16.0,0.0,0.0,1440.0,0.0,0.0,1497.6000000000001,16.0,0.0,3116.9775,32.65,0.0,0.0,43.5,43.5,24.0,38.7,32.2,26.9,33.2,51.3
399,A. Nübel,VfB Stuttgart,Bundesliga,29.0,195778.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,48.0,0.0,2.0,4380.0,0.0,2.1,4446.0,48.0,1.855,7667.325,83.5,1.47,0.029757085020242914,99.3,96.6,93.8,100.0,94.5,94.7,95.3,100.0
47247,David Soria,Getafe,La Liga,32.0,226012.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,38.0,0.0,0.0,3420.0,0.0,0.0,3556.8,38.0,0.0,6626.808000000001,70.9,0.0,0.0,43.5,43.5,77.7,38.7,87.0,72.6,79.7,99.2
25033,Daniel Heuer Fernandes,Hamburger SV,Bundesliga,33.0,84993.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,34.0,0.0,0.0,3090.0,0.0,0.0,3078.0,34.0,0.0,3078.0,34.0,0.0,0.0,43.5,43.5,58.9,38.7,31.5,56.6,32.6,97.8
25282,G. Kobel,Borussia Dortmund,Bundesliga,28.0,257814.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,52.0,0.0,0.0,4710.0,0.0,0.0,4747.5,52.0,0.0,8356.875,90.45,0.0,0.0,43.5,43.5,97.9,38.7,98.6,89.8,89.6,100.0
21248,G. Coudert,Stade Brestois 29,Ligue 1,26.0,525155.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,25.0,0.0,0.0,2191.0,0.0,0.0,2147.1800000000003,24.0,0.0,2356.8140000000003,26.25,0.0,0.0,43.5,43.5,37.0,38.7,19.9,38.0,22.7,78.0
31037,I. Provedel,Lazio,Serie A,31.0,197929.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,29.0,0.0,0.0,2610.0,0.0,0.0,2640.6,29.0,0.36,5398.11,58.6,0.0,0.0,43.5,43.5,47.9,80.1,67.1,47.3,69.1,93.0
616,A. Murić,Sassuolo,Serie A,27.0,371021.0,,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,32.0,0.0,0.0,2880.0,0.0,0.0,2937.6,32.0,0.0,4255.875,45.75,0.0,0.0,43.5,43.5,55.5,38.7,50.7,53.7,48.9,97.0
2813,M. Dmitrović,Espanyol,La Liga,33.0,94308.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,37.0,0.0,0.0,3330.0,0.0,0.0,3463.2000000000003,37.0,0.0,5653.800000000001,60.3,0.0,0.0,43.5,43.5,73.3,38.7,74.0,68.8,68.7,98.9
47400,A. Lunin,Real Madrid,La Liga,26.0,404839.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,12.0,0.0,0.0,1035.0,0.0,0.0,1101.6000000000001,11.0,0.40040000000000003,2745.5400000000004,28.0,0.0,0.0,43.5,43.5,17.1,82.2,26.0,21.1,34.5,36.6
31098,F. Ravaglia,Bologna,Serie A,26.0,390304.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,25.0,0.0,0.0,2219.0,0.0,0.0,2242.38,24.0,0.0,3203.451,34.1,0.0,0.0,43.5,43.5,38.4,38.7,32.9,39.1,33.7,78.6
15871,M. Schwäbe,1. FC Köln,Bundesliga,30.0,160929.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,34.0,0.0,0.0,3060.0,0.0,0.0,3060.0,34.0,0.0,4034.7,44.8,0.0,0.0,43.5,43.5,58.2,38.7,47.3,56.0,46.0,97.8
1557,Pau López,Real Betis,La Liga,31.0,286415.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,16.0,0.0,0.0,1440.0,0.0,0.0,1535.4,16.0,0.0,2993.8500000000004,33.7,0.0,0.0,43.5,43.5,25.3,38.7,30.1,28.1,31.4,51.3
9026,N. Vasilj,FC St. Pauli,Bundesliga,30.0,248454.0,,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,36.0,0.0,0.0,3270.0,0.0,0.0,3249.0,36.0,0.0,4986.45,55.25,0.0,0.0,43.5,43.5,66.1,38.7,60.3,62.7,57.0,98.5
152955,L. Bergström,Mallorca,La Liga,23.0,490606.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,7.0,0.0,0.0,630.0,0.0,0.0,630.0,7.0,0.0,630.0,7.0,0.0,0.0,43.5,43.5,5.8,38.7,2.7,11.5,8.1,22.5
329578,M. Backhaus,Werder Bremen,Bundesliga,21.0,620295.0,,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,32.0,0.0,0.0,2880.0,0.0,0.0,2880.0,32.0,0.0,3578.454,41.9,0.0,0.0,43.5,43.5,52.7,38.7,39.0,51.4,39.0,97.0
29,J. Oblak,Atletico Madrid,La Liga,32.0,121483.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,46.0,0.0,1.0,4140.0,0.0,1.2,4374.0,46.0,0.84,8399.52,87.5,0.84,0.01728395061728395,97.9,89.7,92.5,96.2,99.3,93.3,98.9,100.0
47527,S. Dimitrievski,Valencia,La Liga,32.0,165467.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,24.0,0.0,0.0,2190.0,0.0,0.0,2223.0,24.0,0.0,3690.63,40.05,0.0,0.0,43.5,43.5,37.7,38.7,41.8,38.5,41.3,77.6
30642,A. Paleari,Torino,Serie A,33.0,163048.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,32.0,0.0,0.0,2880.0,0.0,0.0,2905.2,32.0,0.0,2955.6899999999996,32.55,0.0,0.0,43.5,43.5,54.1,38.7,28.8,52.5,30.3,97.0
178768,N. Atubolu,SC Freiburg,Bundesliga,23.0,526845.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,49.0,0.0,0.0,4410.0,0.0,0.0,4527.0,49.0,0.0,7067.875,76.8,0.0,0.0,43.5,43.5,95.2,38.7,90.4,87.4,82.7,100.0
162489,J. Trafford,Manchester City,Premier League,23.0,566799.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,16.0,0.0,0.0,1440.0,0.0,0.0,1306.8,16.0,0.0,2123.2799999999997,24.4,0.0,0.0,43.5,43.5,20.5,38.7,15.8,24.0,19.2,51.3
20542,D. Léon,Auxerre,Ligue 1,33.0,170911.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,29.0,0.0,0.0,2463.0,0.0,0.0,2413.7400000000002,29.0,0.7546,3966.0600000000004,46.6,0.0,0.0,43.5,43.5,44.5,92.5,46.6,44.4,53.5,90.0
347211,R. Risser,Lens,Ligue 1,21.0,743515.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,33.0,0.0,1.0,2970.0,0.0,0.98,2910.6,33.0,0.6859999999999999,2910.6,33.0,0.6859999999999999,0.02121212121212121,88.7,93.2,54.8,87.3,28.1,59.9,37.0,97.4
556,M. Svilar,AS Roma,Serie A,26.0,338670.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,48.0,0.0,0.0,4350.0,0.0,0.0,4493.4,48.0,0.0,7973.07,85.05,0.0,0.0,43.5,43.5,94.5,38.7,97.3,86.9,88.5,100.0
47296,G. Rulli,Marseille,Ligue 1,33.0,229604.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,38.0,0.0,0.0,3420.0,0.0,0.0,3489.3,38.0,0.0,5272.488,58.800000000000004,0.0,0.0,43.5,43.5,74.7,38.7,64.4,70.0,60.5,99.2
199578,Z. Suzuki,Parma,Serie A,23.0,432298.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,22.0,0.0,0.0,1980.0,0.0,0.0,1998.0,22.0,0.0,4321.035,48.95,0.0,0.0,43.5,43.5,34.2,38.7,51.4,35.6,49.5,70.6
647,Anthony Lopes,Nantes,Ligue 1,35.0,60561.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,31.0,0.0,0.0,2789.0,0.0,0.0,2733.2200000000003,31.0,0.0,4396.476000000001,50.2,0.0,0.0,43.5,43.5,50.0,38.7,53.4,49.0,51.2,96.6
129058,B. Verbruggen,Brighton,Premier League,23.0,565093.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,38.0,0.0,0.0,3420.0,0.0,0.0,3693.6,38.0,0.41580000000000006,6551.82,67.55000000000001,0.0,0.0,43.5,43.5,83.2,83.6,84.2,77.3,84.1,99.2
18885,K. Darlow,Leeds,Premier League,35.0,99397.0,,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,24.0,0.0,0.0,2160.0,0.0,0.0,2286.9,24.0,0.0,2286.9,24.0,0.0,0.0,43.5,43.5,39.0,38.7,17.8,39.7,20.9,77.0
158,P. Gazzaniga,Girona,La Liga,33.0,195488.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,36.0,0.0,0.0,3193.0,0.0,0.0,3308.1200000000003,36.0,0.0,6618.5,71.05000000000001,0.0,0.0,43.5,43.5,68.5,38.7,86.3,64.7,79.2,98.5
281,C. Kelleher,Brentford,Premier League,27.0,340918.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,38.0,0.0,0.0,3450.0,0.0,0.0,3704.4,38.0,0.0,5151.6,52.8,0.0,0.0,43.5,43.5,84.9,38.7,63.7,78.7,59.9,99.2
30731,E. Caprile,Cagliari,Serie A,24.0,421873.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,40.0,0.0,0.0,3600.0,0.0,0.0,3650.4,40.0,0.0,5487.804,59.85,0.0,0.0,43.5,43.5,81.5,38.7,70.5,75.8,65.8,100.0
50054,S. Scuffet,Pisa,Serie A,29.0,238993.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,8.0,0.0,0.0,720.0,0.0,0.0,723.6,8.0,0.0,2373.3,26.1,0.0,0.0,43.5,43.5,8.2,38.7,21.9,13.5,24.4,25.7
1622,G. Donnarumma,Manchester City,Premier League,26.0,315858.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,50.0,0.0,0.0,4500.0,0.0,0.0,4749.3,50.0,0.0,7871.843,83.4,0.0,0.0,43.5,43.5,98.6,38.7,95.2,90.4,86.7,100.0
1924,M. Vandevoordt,RB Leipzig,Bundesliga,23.0,486046.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,16.0,0.0,0.0,1411.0,0.0,0.0,1375.0,15.0,0.0,2680.5,32.5,0.0,0.0,43.5,43.5,21.9,38.7,25.3,25.2,27.3,49.7
61142,D. Greif,Lyon,Ligue 1,28.0,316884.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,35.0,0.0,1.0,3150.0,0.0,0.98,3151.8,35.0,0.6859999999999999,5007.285000000001,55.0,0.6859999999999999,0.019588806396344943,88.7,92.5,63.0,87.3,61.0,66.9,64.9,98.1
2932,J. Pickford,Everton,Premier League,31.0,130164.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,39.0,0.0,0.0,3540.0,0.0,0.0,3801.6,39.0,0.41580000000000006,7005.96,72.15,0.0,0.0,43.5,43.5,87.0,83.6,89.7,80.5,88.8,99.6
179139,Leo Román,Mallorca,La Liga,25.0,562742.0,2031-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,33.0,0.0,0.0,2970.0,0.0,0.0,3088.8,33.0,0.0,3493.71,37.4,0.0,0.0,43.5,43.5,59.6,38.7,37.0,57.2,37.2,97.4
119853,M. Diaw,Le Havre,Ligue 1,32.0,164904.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,30.0,0.0,1.0,2655.0,0.0,0.98,2601.9,30.0,0.6859999999999999,3395.7,39.0,0.6859999999999999,0.02372881355932203,88.7,95.2,46.6,87.3,34.2,52.9,42.2,95.3
162511,S. Lammens,Manchester United,Premier League,23.0,503883.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,37.0,0.0,0.0,3330.0,0.0,0.0,3472.2000000000003,37.0,0.0,4657.323,53.8,0.0,0.0,43.5,43.5,74.0,38.7,56.2,69.4,53.5,98.9
11379,A. Batalla,Rayo Vallecano,La Liga,29.0,275218.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,36.0,0.0,0.0,3240.0,0.0,0.0,3317.4,48.0,0.0,5442.120000000001,70.7,0.0,0.0,43.5,43.5,69.2,38.7,69.2,65.3,64.6,98.5
278619,Luíz Júnior,Villarreal,La Liga,24.0,712107.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,33.0,0.0,0.0,2970.0,0.0,0.0,3160.8,33.0,0.0,4837.144,53.65,0.0,0.0,43.5,43.5,63.7,38.7,58.9,60.7,55.9,97.4
25903,F. Dahmen,FC Augsburg,Bundesliga,27.0,251299.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,35.0,0.0,0.0,3150.0,0.0,0.0,3141.0,35.0,0.0,5046.75,56.15,0.0,0.0,43.5,43.5,62.0,38.7,62.3,59.2,58.8,98.1
403878,P. Sy,Metz,Ligue 1,28.0,568728.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,8.0,0.0,0.0,707.0,0.0,0.0,692.86,8.0,0.0,692.86,8.0,0.0,0.0,43.5,43.5,6.8,38.7,4.1,12.3,9.3,25.4
1142,Y. Mvogo,Lorient,Ligue 1,31.0,147051.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,31.0,0.0,0.0,2790.0,0.0,0.0,2734.2000000000003,31.0,0.0,3633.84,41.2,0.0,0.0,43.5,43.5,50.7,38.7,41.1,49.6,40.7,96.6
46990,Álvaro Vallés,Real Betis,La Liga,28.0,417913.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,33.0,0.0,0.0,2970.0,0.0,0.0,3115.8,33.0,0.0,4134.168000000001,44.1,0.0,0.0,43.5,43.5,60.3,38.7,48.6,57.8,47.1,97.4
46646,Sergio Herrera,Osasuna,La Liga,32.0,248738.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,37.0,0.0,0.0,3285.0,0.0,0.0,3416.4,37.0,0.0,6342.735000000001,68.65,0.0,0.0,43.5,43.5,72.6,38.7,81.5,68.2,75.1,98.9
557,O. Vlachodimos,Sevilla,La Liga,31.0,124419.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,34.0,0.0,0.0,3060.0,0.0,0.0,3169.8,34.0,0.0,3413.61,36.7,0.0,0.0,43.5,43.5,64.4,38.7,35.6,61.2,36.1,97.8
18886,M. Dúbravka,Burnley,Premier League,36.0,74960.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,35.0,0.0,0.0,3150.0,0.0,0.0,3402.0,35.0,0.0,4821.066000000001,49.7,0.0,0.0,43.5,43.5,71.9,38.7,58.2,67.7,55.3,98.1
30765,I. Radu,Celta Vigo,La Liga,28.0,303657.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,50.0,0.0,0.0,4500.0,0.0,0.0,4744.8,50.0,0.0,5560.47,58.85,0.0,0.0,43.5,43.5,96.6,38.7,71.2,88.6,66.4,100.0
851,W. Szczęsny,Barcelona,La Liga,35.0,44058.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,12.0,0.0,0.0,998.0,0.0,0.0,1082.4,11.0,0.0,3611.3250000000003,38.0,0.0,0.0,43.5,43.5,16.4,38.7,39.7,20.5,39.6,35.8
882,David de Gea,Fiorentina,Serie A,35.0,59377.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,39.0,0.0,0.0,3510.0,0.0,0.0,3531.6,45.0,0.3927,5385.375,68.1,0.0,0.0,43.5,43.5,75.7,81.5,66.4,70.9,68.7,99.6
37137,J. Bijlow,Genoa,Serie A,27.0,315121.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,17.0,0.0,0.0,1485.0,0.0,0.0,1503.8999999999999,17.0,0.0,2370.966,28.6,0.0,0.0,43.5,43.5,24.7,38.7,21.2,27.5,23.9,53.6
7288,M. Zetterer,Eintracht Frankfurt,Bundesliga,30.0,196813.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,29.0,0.0,0.0,2635.0,0.0,0.0,2704.0,28.0,0.0,5294.2,57.0,0.0,0.0,43.5,43.5,49.3,38.7,65.1,48.4,61.1,92.6
158532,J. Fischer,Metz,Ligue 1,24.0,542452.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,27.0,0.0,0.0,2353.0,0.0,0.0,2305.94,26.0,0.0,2305.94,26.0,0.0,0.0,43.5,43.5,41.1,38.7,18.5,41.5,21.5,84.1
162453,L. Chevalier,Paris Saint Germain,Ligue 1,24.0,463600.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,25.0,0.0,0.0,2250.0,0.0,0.0,2291.4,25.0,0.0,5637.495000000001,64.0,0.0,0.0,43.5,43.5,39.7,38.7,73.3,40.3,68.1,80.2
20566,Y. Diouf,Nice,Ligue 1,26.0,448632.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,34.0,0.0,0.0,3060.0,0.0,0.0,3040.2000000000003,34.0,0.0,5589.18,62.900000000000006,0.0,0.0,43.5,43.5,57.5,38.7,72.6,55.4,67.5,97.8
194536,R. Roefs,Sunderland,Premier League,22.0,646991.0,2030-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,37.0,0.0,0.0,3360.0,0.0,0.0,3591.0,37.0,0.0,5021.7660000000005,57.0,0.0,0.0,43.5,43.5,80.1,38.7,61.6,74.6,58.2,98.9
19599,E. Martínez,Aston Villa,Premier League,33.0,111873.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,43.0,0.0,1.0,3780.0,0.0,1.08,4092.3,42.0,0.756,7941.015000000001,85.25,0.756,0.016626347042005718,95.5,89.0,89.7,94.2,96.6,90.6,96.2,100.0
56459,W. Falcone,Lecce,Serie A,30.0,238537.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,39.0,0.0,0.0,3510.0,0.0,0.0,3569.4,39.0,0.21419999999999997,6603.39,72.15,0.0,0.0,43.5,43.5,78.8,78.4,85.6,73.5,84.5,99.6
143648,M. Okoye,Udinese,Serie A,26.0,340353.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,30.0,0.0,0.0,2617.0,0.0,0.0,2669.34,30.0,0.0,4586.88,50.9,0.0,0.0,43.5,43.5,48.6,38.7,54.8,47.9,52.4,94.6
21628,B. Samba,Rennes,Ligue 1,31.0,191056.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,32.0,0.0,0.0,2880.0,0.0,0.0,2822.4,32.0,0.0,5585.85,63.0,0.0,0.0,43.5,43.5,51.4,38.7,71.9,50.2,66.9,97.0
19465,David Raya,Arsenal,Premier League,30.0,262749.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,50.0,0.0,0.0,4500.0,0.0,0.0,5000.400000000001,50.0,0.0,9099.0,90.9,0.0,0.0,43.5,43.5,99.3,38.7,100.0,90.9,90.8,100.0
30733,A. Šemper,Pisa,Serie A,27.0,317057.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,26.0,0.0,0.0,2340.0,0.0,0.0,2376.0,25.0,0.0,2376.0,25.0,0.0,0.0,43.5,43.5,42.5,38.7,22.6,42.6,25.0,82.4
30670,M. Di Gregorio,Juventus,Serie A,28.0,301238.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,41.0,0.0,0.0,3645.0,0.0,0.0,3707.1,40.0,0.0,6833.229,73.85,0.0,0.0,43.5,43.5,85.6,38.7,88.4,79.3,80.9,100.0
180762,E. Corvi,Parma,Serie A,24.0,528181.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,17.0,0.0,0.0,1530.0,0.0,0.0,1560.6,17.0,0.0,1560.6,17.0,0.0,0.0,43.5,43.5,26.7,38.7,11.0,29.2,15.1,54.5
30519,S. Turati,Sassuolo,Serie A,24.0,543666.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,8.0,0.0,0.0,713.0,0.0,0.0,705.66,8.0,0.0,3071.727,34.1,0.0,0.0,43.5,43.5,7.5,38.7,30.8,12.9,32.0,25.5
340151,M. Penders,Strasbourg,Ligue 1,20.0,834397.0,2032-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,35.0,0.0,0.0,3101.0,0.0,0.0,3008.85,47.0,0.0,3433.56,53.05,0.0,0.0,43.5,43.5,56.8,38.7,36.3,54.8,36.7,98.1
18911,N. Pope,Newcastle,Premier League,33.0,192080.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,36.0,0.0,1.0,3227.0,0.0,1.2,3541.86,36.0,0.84,5701.644,58.25,0.84,0.021344717182497332,97.9,94.5,76.7,96.2,75.3,79.9,78.5,98.5
19088,D. Henderson,Crystal Palace,Premier League,28.0,258919.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,40.0,0.0,0.0,3600.0,0.0,0.0,3798.9,51.0,0.0,6533.460000000001,79.55,0.0,0.0,43.5,43.5,86.3,38.7,83.6,79.9,76.8,100.0
25906,R. Zentner,FSV Mainz 05,Bundesliga,31.0,160963.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,14.0,0.0,0.0,1237.0,0.0,0.0,1174.0,18.0,0.0,3720.55,46.300000000000004,0.0,0.0,43.5,43.5,19.2,38.7,42.5,22.8,41.9,48.4
7313,P. Köhn,Monaco,Ligue 1,27.0,251322.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,27.0,0.0,0.0,2339.0,0.0,0.0,2450.62,25.0,0.0,4110.355,43.7,0.0,0.0,43.5,43.5,45.2,38.7,47.9,44.9,46.6,82.8
19143,S. Johnstone,Wolves,Premier League,32.0,110864.0,2028-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,17.0,0.0,1.0,1530.0,0.0,0.9,1544.4,17.0,0.63,2673.648,28.8,0.63,0.03671328671328671,87.0,97.9,26.0,85.6,24.7,35.2,33.8,54.5
183848,Julen Agirrezabala,Valencia,La Liga,25.0,625014.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,19.0,0.0,0.0,1710.0,0.0,0.0,1765.8000000000002,19.0,0.0,3552.2360000000003,37.95,0.0,0.0,43.5,43.5,30.1,38.7,38.4,32.1,38.4,61.0
47353,Sivera,Alaves,La Liga,29.0,298197.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,38.0,0.0,0.0,3420.0,0.0,0.0,3556.8,38.0,0.0,6203.684000000001,66.65,0.0,0.0,43.5,43.5,77.7,38.7,80.8,72.6,74.5,99.2
730,T. Courtois,Real Madrid,La Liga,33.0,108390.0,2027-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,51.0,0.0,2.0,4545.0,0.0,2.4,4669.200000000001,51.0,1.68,7258.221000000001,77.8,1.68,0.03238242097147263,100.0,98.6,95.9,99.3,91.8,96.5,92.9,100.0
31631,N. Leali,Genoa,Serie A,32.0,136111.0,,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,24.0,0.0,0.0,2028.0,0.0,0.0,2046.96,23.0,0.0,3735.432,41.55,0.0,0.0,43.5,43.5,35.6,38.7,43.2,36.8,42.5,73.3
2802,Y. Sommer,Inter,Serie A,37.0,42205.0,,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,47.0,0.0,0.0,4221.0,0.0,0.0,4370.22,47.0,0.0,8176.500000000001,86.85,0.0,0.0,43.5,43.5,91.8,38.7,97.9,84.5,89.1,100.0
193681,T. De Percin,Auxerre,Ligue 1,24.0,695422.0,2029-06-30 00:00:00,GK,,GK,transfermarkt_profile_and_lineups,95.0,,Goalkeeper,8.0,0.0,0.0,595.0,0.0,0.0,583.1,5.0,0.0,680.12,6.1,0.0,0.0,43.5,43.5,4.1,38.7,3.4,10.0,8.7,20.1
