league_id,league,season,team_id,team,player_id,name,firstname,lastname,age,nationality,height,weight,photo,position,appearances,lineups,minutes,rating,goals,assists,shots,shots_on_target,passes,key_passes,pass_accuracy,tackles,blocks,interceptions,dribble_attempts,successful_dribbles,duels_total,duels_won,fouls_drawn,fouls_committed,yellow_cards,red_cards
61,Ligue 1,2025,1063,Saint Etienne,24743,Z. Davitashvili,Zuriko,Davitashvili,24.0,Georgia,175,63,https://media.api-sports.io/football/players/24743.png,Midfielder,3.0,3.0,269.0,7.27,1.0,0.0,4.0,1.0,94.0,7.0,86.0,1.0,,,9.0,3.0,23.0,9.0,3.0,2.0,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,90599,M. Bernauer,Maxime,Bernauer,27.0,France,186,77,https://media.api-sports.io/football/players/90599.png,Defender,3.0,3.0,270.0,7.57,0.0,0.0,2.0,,164.0,,89.0,6.0,4.0,3.0,,,11.0,6.0,,2.0,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,179856,B. Old,Benjamin Craig,Old,23.0,New Zealand,173,66,https://media.api-sports.io/football/players/179856.png,Defender,1.0,1.0,90.0,7.3,0.0,0.0,,,84.0,2.0,90.0,1.0,,,,,6.0,4.0,3.0,,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,305735,J. Duffus,Joshua James,Leslie Duffus,21.0,England,,,https://media.api-sports.io/football/players/305735.png,Midfielder,3.0,1.0,99.0,6.37,0.0,0.0,1.0,,22.0,,81.0,1.0,1.0,,2.0,1.0,10.0,3.0,1.0,2.0,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,384828,A. Kanté,Abdoulaye,Raslan Kanté,20.0,France,180,75,https://media.api-sports.io/football/players/384828.png,Midfielder,3.0,3.0,243.0,7.3,0.0,0.0,2.0,,149.0,1.0,93.0,6.0,,3.0,1.0,1.0,20.0,10.0,1.0,7.0,2.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,452315,K. Pedro,Kévin,Pedro,19.0,France,183,72,https://media.api-sports.io/football/players/452315.png,Defender,3.0,3.0,270.0,6.9,0.0,0.0,,,129.0,1.0,79.0,8.0,2.0,6.0,6.0,2.0,27.0,17.0,1.0,3.0,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,495154,L. Gadegbeku,Luan,Gadegbeku,18.0,France,,,https://media.api-sports.io/football/players/495154.png,Midfielder,3.0,3.0,252.0,6.8,0.0,0.0,1.0,,92.0,2.0,91.0,,2.0,1.0,5.0,2.0,24.0,11.0,5.0,3.0,0.0,0.0
61,Ligue 1,2025,84,Nice,240,P. Rosario,Pablo Paulino,Rosario,29.0,Netherlands,188,73,https://media.api-sports.io/football/players/240.png,Midfielder,1.0,0.0,27.0,6.900000,,0.0,2.0,1.0,16.0,1.0,,1.0,,,3.0,2.0,5.0,3.0,,,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,1407,D. Appiah,Dennis,Appiah,33.0,France,179,68,https://media.api-sports.io/football/players/1407.png,Defender,2.0,2.0,123.0,7,0.0,0.0,,,48.0,5.0,75.0,1.0,1.0,3.0,2.0,,8.0,1.0,,1.0,0.0,0.0
61,Ligue 1,2025,1063,Saint Etienne,8624,F. Tardieu,Florian,Tardieu,33.0,France,181,70,https://media.api-sports.io/football/players/8624.png,Midfielder,2.0,0.0,38.0,6.6,0.0,0.0,,,40.0,,85.0,,,,,,4.0,4.0,1.0,,0.0,0.0
