league_id,league,season,team_id,team,player_id,name,age,nationality,photo,position,appearances,minutes,rating,goals,assists,shots,shots_on_target,passes,key_passes,tackles,interceptions,dribble_attempts,successful_dribbles,goals_per90,assists_per90,shots_per90,shots_on_target_per90,key_passes_per90,tackles_per90,interceptions_per90,dribble_attempts_per90,successful_dribbles_per90
39,Premier League,2024,45,Everton,2934,M. Keane,32,England,https://media.api-sports.io/football/players/2934.png,Defender,14,1046,6.984615,3,0,8,4,372,2,12,16,1,0,0.258,0.0,0.688,0.344,0.172,1.033,1.377,0.086,0.0
39,Premier League,2024,45,Everton,138417,N. Patterson,24,Scotland,https://media.api-sports.io/football/players/138417.png,Defender,10,343,6.675,0,1,1,0,120,4,11,2,11,9,0.0,0.262,0.262,0.0,1.05,2.886,0.525,2.886,2.362
39,Premier League,2024,45,Everton,17661,J. Branthwaite,23,England,https://media.api-sports.io/football/players/17661.png,Defender,30,2510,7.053333,0,1,7,3,1184,3,36,27,5,3,0.0,0.036,0.251,0.108,0.108,1.291,0.968,0.179,0.108
39,Premier League,2024,45,Everton,18758,S. Coleman,37,Republic of Ireland,https://media.api-sports.io/football/players/18758.png,Defender,5,215,6.58,0,0,1,1,74,0,3,1,5,4,0.0,0.0,0.419,0.419,0.0,1.256,0.419,2.093,1.674
39,Premier League,2024,45,Everton,2936,J. Tarkowski,33,England,https://media.api-sports.io/football/players/2936.png,Defender,33,2924,7.266666,1,1,11,4,1277,16,64,41,7,5,0.031,0.031,0.339,0.123,0.492,1.97,1.262,0.215,0.154
39,Premier League,2024,45,Everton,270139,J. O&apos;Brien,24,Republic of Ireland,https://media.api-sports.io/football/players/270139.png,Defender,20,1569,6.905,2,0,4,3,605,6,26,4,9,4,0.115,0.0,0.229,0.172,0.344,1.491,0.229,0.516,0.229
39,Premier League,2024,45,Everton,2165,V. Mykolenko,26,Ukraine,https://media.api-sports.io/football/players/2165.png,Defender,35,3084,6.988571,1,2,8,1,972,25,63,44,17,8,0.029,0.058,0.233,0.029,0.73,1.839,1.284,0.496,0.233
39,Premier League,2024,45,Everton,2990,I. Gueye,36,Senegal,https://media.api-sports.io/football/players/2990.png,Midfielder,37,3070,6.983783,0,3,20,5,1400,19,133,48,37,18,0.0,0.088,0.586,0.147,0.557,3.899,1.407,1.085,0.528
39,Premier League,2024,45,Everton,895,J. Garner,24,England,https://media.api-sports.io/football/players/895.png,Midfielder,21,1595,6.942857,0,1,10,4,697,13,47,23,20,7,0.0,0.056,0.564,0.226,0.734,2.652,1.298,1.129,0.395
39,Premier League,2024,45,Everton,405360,H. Armstrong,18,England,https://media.api-sports.io/football/players/405360.png,Midfielder,3,45,6.3,0,0,1,0,13,1,0,0,1,1,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0
39,Premier League,2024,45,Everton,195993,C. Alcaraz,23,Argentina,https://media.api-sports.io/football/players/195993.png,Midfielder,15,761,7.04,2,3,20,11,260,14,11,5,16,9,0.237,0.355,2.365,1.301,1.656,1.301,0.591,1.892,1.064
39,Premier League,2024,45,Everton,284500,T. Iroegbunam,22,England,https://media.api-sports.io/football/players/284500.png,Midfielder,18,563,6.623529,0,1,3,0,155,3,29,16,16,8,0.0,0.16,0.48,0.0,0.48,4.636,2.558,2.558,1.279
39,Premier League,2024,45,Everton,18929,D. McNeil,26,England,https://media.api-sports.io/football/players/18929.png,Attacker,21,1376,7.185,4,6,19,10,505,38,13,6,44,24,0.262,0.392,1.243,0.654,2.485,0.85,0.392,2.878,1.57
39,Premier League,2024,45,Everton,18592,I. Ndiaye,25,Senegal,https://media.api-sports.io/football/players/18592.png,Attacker,33,2441,7.051515,9,0,27,18,691,18,53,20,132,68,0.332,0.0,0.995,0.664,0.664,1.954,0.737,4.867,2.507
39,Premier League,2024,45,Everton,125743,Beto,27,Portugal,https://media.api-sports.io/football/players/125743.png,Attacker,30,1529,6.763333,8,0,41,23,265,12,14,4,36,19,0.471,0.0,2.413,1.354,0.706,0.824,0.235,2.119,1.118
39,Premier League,2024,45,Everton,330412,Youssef Chermiti,21,Portugal,https://media.api-sports.io/football/players/330412.png,Attacker,4,41,6.466666,0,0,1,1,10,0,0,0,1,1,0.0,0.0,2.195,2.195,0.0,0.0,0.0,2.195,2.195
39,Premier League,2024,45,Everton,18766,D. Calvert-Lewin,28,England,https://media.api-sports.io/football/players/18766.png,Attacker,26,1629,6.66923,3,1,42,20,282,8,9,7,23,10,0.166,0.055,2.32,1.105,0.442,0.497,0.387,1.271,0.552
39,Premier League,2024,45,Everton,19128,J. Harrison,29,England,https://media.api-sports.io/football/players/19128.png,Attacker,34,2084,6.657575,1,0,19,7,513,34,32,10,67,24,0.043,0.0,0.821,0.302,1.468,1.382,0.432,2.893,1.036
39,Premier League,2024,45,Everton,138822,A. Broja,24,Albania,https://media.api-sports.io/football/players/138822.png,Attacker,10,331,6.57,0,0,4,0,71,4,3,1,15,8,0.0,0.0,1.088,0.0,1.088,0.816,0.272,4.079,2.175
39,Premier League,2024,45,Everton,24882,O. Mangala,27,Belgium,https://media.api-sports.io/football/players/24882.png,Midfielder,19,1262,6.931578,1,0,14,6,483,8,16,21,23,14,0.071,0.0,0.998,0.428,0.571,1.141,1.498,1.64,0.998
39,Premier League,2024,45,Everton,894,A. Young,40,England,https://media.api-sports.io/football/players/894.png,Defender,32,1868,6.896774,1,3,3,3,737,26,58,25,16,7,0.048,0.145,0.145,0.145,1.253,2.794,1.204,0.771,0.337
39,Premier League,2024,45,Everton,18805,A. Doucouré,32,Mali,https://media.api-sports.io/football/players/18805.png,Midfielder,33,2577,6.757575,3,2,18,10,874,27,48,10,45,24,0.105,0.07,0.629,0.349,0.943,1.676,0.349,1.572,0.838
39,Premier League,2024,45,Everton,297640,Roman Dixon,21,England,https://media.api-sports.io/football/players/297640.png,Defender,3,90,6.2,0,0,0,0,16,0,5,1,3,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0
39,Premier League,2024,45,Everton,15884,J. Lindstrøm,25,Denmark,https://media.api-sports.io/football/players/15884.png,Midfielder,25,1241,6.656,0,1,20,10,348,19,45,12,39,8,0.0,0.073,1.45,0.725,1.378,3.263,0.87,2.828,0.58
39,Premier League,2024,45,Everton,19150,M. Holgate,29,England,https://media.api-sports.io/football/players/19150.png,Defender,1,5,6.2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,46,Leicester,1135,O. Édouard,27,France,https://media.api-sports.io/football/players/1135.png,Attacker,4,25,6.7,0,0,3,1,27,1,1,0,1,0,0.0,0.0,10.8,3.6,3.6,3.6,0.0,3.6,0.0
39,Premier League,2024,46,Leicester,311334,F. Buonanotte,21,Argentina,https://media.api-sports.io/football/players/311334.png,Midfielder,31,1515,6.829032,5,2,27,12,515,25,53,12,78,28,0.297,0.119,1.604,0.713,1.485,3.149,0.713,4.634,1.663
39,Premier League,2024,46,Leicester,19760,J. Justin,27,England,https://media.api-sports.io/football/players/19760.png,Defender,36,2920,6.769444,2,2,14,7,1233,14,58,46,22,9,0.062,0.062,0.432,0.216,0.432,1.788,1.418,0.678,0.277
39,Premier League,2024,46,Leicester,15870,M. Hermansen,25,Denmark,https://media.api-sports.io/football/players/15870.png,Goalkeeper,27,2386,6.962962,0,0,0,0,936,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.038,0.038
39,Premier League,2024,46,Leicester,330986,M. Golding,19,England,https://media.api-sports.io/football/players/330986.png,Midfielder,2,1,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,46,Leicester,19004,B. De Cordova-Reid,32,Jamaica,https://media.api-sports.io/football/players/19004.png,Attacker,23,740,6.490476,1,2,5,3,186,6,9,0,8,0,0.122,0.243,0.608,0.365,0.73,1.095,0.0,0.973,0.0
39,Premier League,2024,46,Leicester,18741,C. Coady,32,England,https://media.api-sports.io/football/players/18741.png,Defender,22,1714,6.545454,1,0,2,2,1069,1,13,13,2,1,0.053,0.0,0.105,0.105,0.053,0.683,0.683,0.105,0.053
39,Premier League,2024,46,Leicester,18146,D. Ward,32,Wales,https://media.api-sports.io/football/players/18146.png,Goalkeeper,2,134,6.25,0,0,0,0,44,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.672,0.0
39,Premier League,2024,46,Leicester,283290,K. McAteer,24,England,https://media.api-sports.io/football/players/283290.png,Midfielder,18,851,6.694117,1,1,12,7,218,9,21,5,21,6,0.106,0.106,1.269,0.74,0.952,2.221,0.529,2.221,0.635
39,Premier League,2024,46,Leicester,152970,J. Stolarczyk,25,Poland,https://media.api-sports.io/football/players/152970.png,Goalkeeper,10,900,6.93,0,0,0,0,350,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
39,Premier League,2024,46,Leicester,18943,J. Vestergaard,33,Denmark,https://media.api-sports.io/football/players/18943.png,Defender,20,1395,6.744444,0,0,2,2,954,3,22,16,4,4,0.0,0.0,0.129,0.129,0.194,1.419,1.032,0.258,0.258
39,Premier League,2024,46,Leicester,152969,L. Thomas,24,England,https://media.api-sports.io/football/players/152969.png,Defender,14,1113,6.853846,0,0,0,0,516,9,31,21,6,3,0.0,0.0,0.0,0.0,0.728,2.507,1.698,0.485,0.243
39,Premier League,2024,46,Leicester,417310,O. Aluko,19,England,https://media.api-sports.io/football/players/417310.png,Defender,2,1,,0,0,0,0,5,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,90.0,0.0
39,Premier League,2024,46,Leicester,8694,W. Faes,27,Belgium,https://media.api-sports.io/football/players/8694.png,Defender,34,2811,6.8,1,0,9,1,1550,4,42,25,6,5,0.032,0.0,0.288,0.032,0.128,1.345,0.8,0.192,0.16
39,Premier League,2024,46,Leicester,18771,Ricardo Pereira,32,Portugal,https://media.api-sports.io/football/players/18771.png,Defender,18,392,6.75,0,0,2,1,210,0,13,4,8,6,0.0,0.0,0.459,0.23,0.0,2.985,0.918,1.837,1.378
39,Premier League,2024,46,Leicester,128338,W. Coulibaly,26,France,https://media.api-sports.io/football/players/128338.png,Defender,4,107,6.6,0,0,2,1,44,0,6,5,1,0,0.0,0.0,1.682,0.841,0.0,5.047,4.206,0.841,0.0
39,Premier League,2024,46,Leicester,158710,V. Kristiansen,23,Denmark,https://media.api-sports.io/football/players/158710.png,Defender,30,2490,6.723333,0,1,3,0,1027,18,87,42,17,8,0.0,0.036,0.108,0.0,0.651,3.145,1.518,0.614,0.289
39,Premier League,2024,46,Leicester,30427,C. Okoli,24,Italy,https://media.api-sports.io/football/players/30427.png,Defender,19,1122,6.752941,1,0,4,2,643,0,25,15,0,0,0.08,0.0,0.321,0.16,0.0,2.005,1.203,0.0,0.0
39,Premier League,2024,46,Leicester,460853,J. Monga,16,England,https://media.api-sports.io/football/players/460853.png,Midfielder,7,118,6.585714,0,0,2,1,25,1,2,0,5,2,0.0,0.0,1.525,0.763,0.763,1.525,0.0,3.814,1.525
39,Premier League,2024,46,Leicester,340573,B. El Khannouss,21,Morocco,https://media.api-sports.io/football/players/340573.png,Midfielder,32,2194,6.8875,2,3,19,7,956,42,51,6,57,34,0.082,0.123,0.779,0.287,1.723,2.092,0.246,2.338,1.395
39,Premier League,2024,46,Leicester,180,O. Skipp,25,England,https://media.api-sports.io/football/players/180.png,Midfielder,24,1121,6.5375,0,0,3,1,495,9,21,11,12,7,0.0,0.0,0.241,0.08,0.723,1.686,0.883,0.963,0.562
39,Premier League,2024,46,Leicester,18779,H. Choudhury,28,England,https://media.api-sports.io/football/players/18779.png,Midfielder,4,130,6.675,0,0,0,0,76,2,1,5,4,3,0.0,0.0,0.0,0.0,1.385,0.692,3.462,2.769,2.077
39,Premier League,2024,46,Leicester,305733,W. Alves,20,England,https://media.api-sports.io/football/players/305733.png,Midfielder,1,0,,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,46,Leicester,182,H. Winks,29,England,https://media.api-sports.io/football/players/182.png,Midfielder,22,1539,6.822727,0,2,9,4,1003,17,24,9,11,3,0.0,0.117,0.526,0.234,0.994,1.404,0.526,0.643,0.175
39,Premier League,2024,46,Leicester,22233,B. Soumaré,26,France,https://media.api-sports.io/football/players/22233.png,Midfielder,31,2171,6.706451,0,0,4,0,1219,11,37,27,41,27,0.0,0.0,0.166,0.0,0.456,1.534,1.119,1.7,1.119
39,Premier League,2024,46,Leicester,434183,J. Evans,17,England,https://media.api-sports.io/football/players/434183.png,Attacker,5,31,6.4,0,0,0,0,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.903,0.0,0.0,0.0
39,Premier League,2024,46,Leicester,303467,A. Fatawu,21,Ghana,https://media.api-sports.io/football/players/303467.png,Attacker,11,575,7.055555,0,2,11,5,158,6,21,4,57,29,0.0,0.313,1.722,0.783,0.939,3.287,0.626,8.922,4.539
39,Premier League,2024,46,Leicester,3428,J. Ayew,34,Ghana,https://media.api-sports.io/football/players/3428.png,Attacker,30,1642,6.3,5,0,1,0,9,1,1,0,0,0,0.274,0.0,0.055,0.0,0.055,0.055,0.0,0.0,0.0
39,Premier League,2024,46,Leicester,879,S. Mavididi,27,England,https://media.api-sports.io/football/players/879.png,Attacker,30,1615,6.713333,4,1,16,7,528,24,34,11,82,35,0.223,0.056,0.892,0.39,1.337,1.895,0.613,4.57,1.95
39,Premier League,2024,46,Leicester,1098,P. Daka,27,Zambia,https://media.api-sports.io/football/players/1098.png,Attacker,23,721,6.531818,1,0,10,4,137,1,20,1,13,2,0.125,0.0,1.248,0.499,0.125,2.497,0.125,1.623,0.25
39,Premier League,2024,46,Leicester,18788,J. Vardy,38,England,https://media.api-sports.io/football/players/18788.png,Attacker,35,2840,6.754285,9,4,47,26,371,19,19,5,21,11,0.285,0.127,1.489,0.824,0.602,0.602,0.158,0.665,0.349
39,Premier League,2024,46,Leicester,18786,W. Ndidi,29,Nigeria,https://media.api-sports.io/football/players/18786.png,Midfielder,28,2336,6.939285,0,5,20,8,1004,17,86,30,31,13,0.0,0.193,0.771,0.308,0.655,3.313,1.156,1.194,0.501
39,Premier League,2024,47,Tottenham,265826,A. Kinský,22,Czechia,https://media.api-sports.io/football/players/265826.png,Goalkeeper,6,540,7.45,0,0,0,0,179,1,3,0,0,0,0.0,0.0,0.0,0.0,0.167,0.5,0.0,0.0,0.0
39,Premier League,2024,47,Tottenham,156428,B. Austin,26,England,https://media.api-sports.io/football/players/156428.png,Goalkeeper,1,90,7.3,0,0,0,0,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,47,Tottenham,31354,G. Vicario,29,Italy,https://media.api-sports.io/football/players/31354.png,Goalkeeper,26,2160,7.0625,0,0,0,0,753,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.042,0.042
39,Premier League,2024,47,Tottenham,164,B. Davies,32,Wales,https://media.api-sports.io/football/players/164.png,Defender,24,1330,6.870588,0,0,4,1,1009,2,18,12,1,1,0.0,0.0,0.271,0.068,0.135,1.218,0.812,0.068,0.068
39,Premier League,2024,47,Tottenham,19235,D. Spence,25,England,https://media.api-sports.io/football/players/19235.png,Defender,25,1788,6.820833,1,2,7,3,975,11,49,22,68,36,0.05,0.101,0.352,0.151,0.554,2.466,1.107,3.423,1.812
39,Premier League,2024,47,Tottenham,30776,C. Romero,27,Argentina,https://media.api-sports.io/football/players/30776.png,Defender,18,1421,7.027777,1,0,14,8,1209,8,36,20,3,1,0.063,0.0,0.887,0.507,0.507,2.28,1.267,0.19,0.063
39,Premier League,2024,47,Tottenham,47519,Pedro Porro,26,Spain,https://media.api-sports.io/football/players/47519.png,Defender,33,2609,7.20303,2,6,27,8,1440,57,66,36,38,14,0.069,0.207,0.931,0.276,1.966,2.277,1.242,1.311,0.483
39,Premier League,2024,47,Tottenham,152849,M. van de Ven,24,Netherlands,https://media.api-sports.io/football/players/152849.png,Defender,19,1018,6.753846,0,2,5,2,793,2,10,10,8,4,0.0,0.177,0.442,0.177,0.177,0.884,0.884,0.707,0.354
39,Premier League,2024,47,Tottenham,25287,K. Danso,27,Austria,https://media.api-sports.io/football/players/25287.png,Defender,10,842,6.94,0,0,7,3,553,2,7,6,3,2,0.0,0.0,0.748,0.321,0.214,0.748,0.641,0.321,0.214
39,Premier League,2024,47,Tottenham,162498,R. Drăgușin,23,Romania,https://media.api-sports.io/football/players/162498.png,Defender,16,1253,6.65625,0,0,5,1,836,4,10,15,0,0,0.0,0.0,0.359,0.072,0.287,0.718,1.077,0.0,0.0
39,Premier League,2024,47,Tottenham,204039,D. Udogie,23,Italy,https://media.api-sports.io/football/players/204039.png,Defender,25,1933,6.98,0,1,2,1,953,16,75,22,28,12,0.0,0.047,0.093,0.047,0.745,3.492,1.024,1.304,0.559
39,Premier League,2024,47,Tottenham,30435,D. Kulusevski,25,Sweden,https://media.api-sports.io/football/players/30435.png,Midfielder,32,2390,6.9,7,4,28,18,789,66,43,13,109,38,0.264,0.151,1.054,0.678,2.485,1.619,0.49,4.105,1.431
39,Premier League,2024,47,Tottenham,18968,Y. Bissouma,29,Mali,https://media.api-sports.io/football/players/18968.png,Midfielder,28,1407,6.632142,2,0,7,4,846,6,49,18,22,7,0.128,0.0,0.448,0.256,0.384,3.134,1.151,1.407,0.448
39,Premier League,2024,47,Tottenham,237129,P. Sarr,23,Senegal,https://media.api-sports.io/football/players/237129.png,Midfielder,36,1915,6.844444,3,2,27,13,996,16,49,30,28,11,0.141,0.094,1.269,0.611,0.752,2.303,1.41,1.316,0.517
39,Premier League,2024,47,Tottenham,347316,L. Bergvall,19,Sweden,https://media.api-sports.io/football/players/347316.png,Midfielder,27,1202,6.726923,0,1,7,2,688,12,39,23,41,21,0.0,0.075,0.524,0.15,0.899,2.92,1.722,3.07,1.572
39,Premier League,2024,47,Tottenham,863,R. Bentancur,28,Uruguay,https://media.api-sports.io/football/players/863.png,Midfielder,26,1654,6.896153,2,0,13,6,1067,10,40,40,16,9,0.109,0.0,0.707,0.326,0.544,2.177,2.177,0.871,0.49
39,Premier League,2024,47,Tottenham,18784,J. Maddison,29,England,https://media.api-sports.io/football/players/18784.png,Midfielder,31,1817,7.329032,9,7,28,17,1147,42,31,12,67,33,0.446,0.347,1.387,0.842,2.08,1.535,0.594,3.319,1.635
39,Premier League,2024,47,Tottenham,336564,W. Odobert,21,France,https://media.api-sports.io/football/players/336564.png,Attacker,16,849,6.546666,1,0,8,4,245,6,14,4,29,12,0.106,0.0,0.848,0.424,0.636,1.484,0.424,3.074,1.272
39,Premier League,2024,47,Tottenham,129711,B. Johnson,24,Wales,https://media.api-sports.io/football/players/129711.png,Attacker,33,2178,7.072727,11,3,43,20,570,19,39,4,41,19,0.455,0.124,1.777,0.826,0.785,1.612,0.165,1.694,0.785
39,Premier League,2024,47,Tottenham,270510,M. Tel,20,France,https://media.api-sports.io/football/players/270510.png,Attacker,13,913,6.923076,2,1,14,9,223,14,16,2,46,15,0.197,0.099,1.38,0.887,1.38,1.577,0.197,4.535,1.479
39,Premier League,2024,47,Tottenham,18883,D. Solanke,28,England,https://media.api-sports.io/football/players/18883.png,Attacker,27,2205,6.862962,9,3,44,26,353,14,18,1,48,17,0.367,0.122,1.796,1.061,0.571,0.735,0.041,1.959,0.694
39,Premier League,2024,47,Tottenham,2413,Richarlison,28,Brazil,https://media.api-sports.io/football/players/2413.png,Attacker,17,514,6.606666,4,1,15,7,96,4,5,0,15,1,0.7,0.175,2.626,1.226,0.7,0.875,0.0,2.626,0.175
39,Premier League,2024,47,Tottenham,739,Reguilón,29,Spain,https://media.api-sports.io/football/players/739.png,Defender,4,194,6.7,0,0,1,0,107,1,4,4,3,2,0.0,0.0,0.464,0.0,0.464,1.856,1.856,1.392,0.928
39,Premier League,2024,47,Tottenham,18932,F. Forster,37,England,https://media.api-sports.io/football/players/18932.png,Goalkeeper,7,630,7.085714,0,0,0,0,167,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143
39,Premier League,2024,47,Tottenham,1166,T. Werner,29,Germany,https://media.api-sports.io/football/players/1166.png,Attacker,18,508,6.635294,0,3,8,3,198,10,6,1,18,10,0.0,0.531,1.417,0.531,1.772,1.063,0.177,3.189,1.772
39,Premier League,2024,47,Tottenham,186,Son Heung-Min,33,Korea Republic,https://media.api-sports.io/football/players/186.png,Attacker,30,2116,7.263333,7,9,39,26,833,50,17,5,70,29,0.298,0.383,1.659,1.106,2.127,0.723,0.213,2.977,1.233
39,Premier League,2024,47,Tottenham,311817,A. Dorrington,20,England,https://media.api-sports.io/football/players/311817.png,Defender,1,13,6.7,0,0,0,0,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,47,Tottenham,380690,M. Moore,18,England,https://media.api-sports.io/football/players/380690.png,Attacker,10,362,6.44,0,1,2,1,78,3,2,1,16,2,0.0,0.249,0.497,0.249,0.746,0.497,0.249,3.978,0.497
39,Premier League,2024,47,Tottenham,328089,A. Gray,19,England,https://media.api-sports.io/football/players/328089.png,Midfielder,28,1746,6.532142,0,0,1,1,1079,3,16,19,12,7,0.0,0.0,0.052,0.052,0.155,0.825,0.979,0.619,0.361
39,Premier League,2024,47,Tottenham,393195,W. Lankshear,20,England,https://media.api-sports.io/football/players/393195.png,Attacker,3,8,6.2,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,48,West Ham,129643,E. Ferguson,21,Republic of Ireland,https://media.api-sports.io/football/players/129643.png,Attacker,8,150,6.584615,0,0,5,2,57,3,4,0,2,1,0.0,0.0,3.0,1.2,1.8,2.4,0.0,1.2,0.6
39,Premier League,2024,48,West Ham,15911,M. Kudus,25,Ghana,https://media.api-sports.io/football/players/15911.png,Midfielder,32,2604,6.846875,5,3,46,22,769,31,38,4,189,91,0.173,0.104,1.59,0.76,1.071,1.313,0.138,6.532,3.145
39,Premier League,2024,48,West Ham,2997,Ł. Fabiański,40,Poland,https://media.api-sports.io/football/players/2997.png,Goalkeeper,14,1160,7.028571,0,0,0,0,435,0,1,0,3,3,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.233,0.233
39,Premier League,2024,48,West Ham,253,A. Areola,32,France,https://media.api-sports.io/football/players/253.png,Goalkeeper,26,2260,6.907692,0,0,0,0,865,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0
39,Premier League,2024,48,West Ham,2284,Emerson,31,Italy,https://media.api-sports.io/football/players/2284.png,Defender,35,2132,6.703225,2,1,12,7,868,16,60,21,27,10,0.084,0.042,0.507,0.295,0.675,2.533,0.886,1.14,0.422
39,Premier League,2024,48,West Ham,1445,K. Mavropanos,28,Greece,https://media.api-sports.io/football/players/1445.png,Defender,33,2038,6.765625,0,0,15,5,1241,5,35,40,14,9,0.0,0.0,0.662,0.221,0.221,1.546,1.766,0.618,0.397
39,Premier League,2024,48,West Ham,138,J. Todibo,26,France,https://media.api-sports.io/football/players/138.png,Defender,32,1855,6.674074,0,0,5,0,1071,2,47,26,16,9,0.0,0.0,0.243,0.0,0.097,2.28,1.261,0.776,0.437
39,Premier League,2024,48,West Ham,18744,M. Kilman,28,England,https://media.api-sports.io/football/players/18744.png,Defender,38,3349,6.960526,0,1,9,3,1948,16,39,36,18,16,0.0,0.027,0.242,0.081,0.43,1.048,0.967,0.484,0.43
39,Premier League,2024,48,West Ham,18846,A. Wan-Bissaka,28,England,https://media.api-sports.io/football/players/18846.png,Defender,36,3155,7.169444,2,5,13,5,1503,33,70,65,106,64,0.057,0.143,0.371,0.143,0.941,1.997,1.854,3.024,1.826
39,Premier League,2024,48,West Ham,327730,O. Scarles,20,England,https://media.api-sports.io/football/players/327730.png,Defender,15,662,6.7,0,0,1,0,322,2,21,11,7,2,0.0,0.0,0.136,0.0,0.272,2.855,1.495,0.952,0.272
39,Premier League,2024,48,West Ham,1646,Lucas Paquetá,28,Brazil,https://media.api-sports.io/football/players/1646.png,Midfielder,33,2384,6.890909,4,0,27,6,1408,36,66,18,42,21,0.151,0.0,1.019,0.227,1.359,2.492,0.68,1.586,0.793
39,Premier League,2024,48,West Ham,1243,T. Souček,30,Czechia,https://media.api-sports.io/football/players/1243.png,Midfielder,35,2572,7.014285,9,1,45,18,948,15,46,20,12,6,0.315,0.035,1.575,0.63,0.525,1.61,0.7,0.42,0.21
39,Premier League,2024,48,West Ham,2476,G. Rodríguez,31,Argentina,https://media.api-sports.io/football/players/2476.png,Midfielder,36,1172,6.74,0,1,5,1,563,4,36,13,4,3,0.0,0.077,0.384,0.077,0.307,2.765,0.998,0.307,0.23
39,Premier League,2024,48,West Ham,288118,L. Orford,19,England,https://media.api-sports.io/football/players/288118.png,Midfielder,5,47,6.8,0,0,1,0,37,2,0,1,0,0,0.0,0.0,1.915,0.0,3.83,0.0,1.915,0.0,0.0
39,Premier League,2024,48,West Ham,68466,A. Irving,25,Scotland,https://media.api-sports.io/football/players/68466.png,Midfielder,10,160,6.725,0,0,3,2,120,1,7,1,1,1,0.0,0.0,1.688,1.125,0.562,3.937,0.562,0.562,0.562
39,Premier League,2024,48,West Ham,19428,J. Bowen,29,England,https://media.api-sports.io/football/players/19428.png,Attacker,34,2979,7.197058,13,8,59,37,700,52,41,16,120,44,0.393,0.242,1.782,1.118,1.571,1.239,0.483,3.625,1.329
39,Premier League,2024,48,West Ham,25391,N. Füllkrug,32,Germany,https://media.api-sports.io/football/players/25391.png,Attacker,18,785,6.838888,3,2,14,7,196,14,4,1,7,1,0.344,0.229,1.605,0.803,1.605,0.459,0.115,0.803,0.115
39,Premier League,2024,48,West Ham,37724,C. Summerville,24,Netherlands,https://media.api-sports.io/football/players/37724.png,Attacker,19,779,6.757894,1,1,8,5,231,17,13,0,31,13,0.116,0.116,0.924,0.578,1.964,1.502,0.0,3.582,1.502
39,Premier League,2024,48,West Ham,404574,Luis Guilherme,19,Brazil,https://media.api-sports.io/football/players/404574.png,Attacker,12,140,6.608333,0,0,2,1,58,3,1,3,11,7,0.0,0.0,1.286,0.643,1.929,0.643,1.929,7.071,4.5
39,Premier League,2024,48,West Ham,288116,K. Casey,21,England,https://media.api-sports.io/football/players/288116.png,Defender,8,1,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Premier League,2024,48,West Ham,18813,A. Cresswell,36,England,https://media.api-sports.io/football/players/18813.png,Defender,18,822,6.94375,0,0,4,0,521,9,11,8,2,1,0.0,0.0,0.438,0.0,0.985,1.204,0.876,0.219,0.109
39,Premier League,2024,48,West Ham,18955,D. Ings,33,England,https://media.api-sports.io/football/players/18955.png,Attacker,15,271,6.74,1,2,10,5,89,6,4,1,6,4,0.332,0.664,3.321,1.661,1.993,1.328,0.332,1.993,1.328
39,Premier League,2024,48,West Ham,18819,M. Antonio,35,Jamaica,https://media.api-sports.io/football/players/18819.png,Attacker,14,844,6.564285,1,1,12,4,153,9,2,0,23,9,0.107,0.107,1.28,0.427,0.96,0.213,0.0,2.453,0.96
39,Premier League,2024,48,West Ham,930,Carlos Soler,28,Spain,https://media.api-sports.io/football/players/930.png,Midfielder,31,1403,6.619354,1,1,17,9,629,17,15,8,17,8,0.064,0.064,1.091,0.577,1.091,0.962,0.513,1.091,0.513
39,Premier League,2024,48,West Ham,1231,V. Coufal,33,Czechia,https://media.api-sports.io/football/players/1231.png,Defender,22,1062,6.627272,0,0,5,2,473,8,22,8,12,5,0.0,0.0,0.424,0.169,0.678,1.864,0.678,1.017,0.424
